Player,FGM,FGA,FTM,FTA,3PM,REB,AST,STL,BLK,TO,PTS,MIN,GP,Pos,Team,NameKey,PosList
DeAndre Jordan,1.9,2.8,0.4,0.8,0.0,5.4,0.4,0.3,0.8,0.7,4.1,12.8,32.0,C,,deandre jordan,['C']
DeAndre Jordan,2.0,3.4,0.6,0.9,0.0,5.8,0.5,0.1,0.6,1.0,4.6,13.4,16.0,C,,deandre jordan,['C']
Troy Brown Jr.,1.6,3.9,0.3,0.4,0.7,3.1,1.0,0.5,0.1,0.4,4.3,16.0,66.0,SF,,troy brown jr,['SF']
Mamadi Diakite,1.9,3.6,0.5,0.8,0.0,4.5,0.2,0.4,0.7,0.5,4.3,14.5,13.0,PF,,mamadi diakite,['PF']
Malachi Flynn,1.6,4.2,0.3,0.5,0.7,1.4,1.6,0.5,0.1,0.3,4.3,12.2,44.0,PG,,malachi flynn,['PG']
Boban Marjanović,1.8,3.0,0.6,1.0,0.0,1.7,0.1,0.0,0.1,0.7,4.3,5.6,23.0,C,,boban marjanovic,['C']
Trevelin Queen,1.5,3.3,0.4,0.4,0.9,1.6,0.4,0.5,0.1,0.7,4.3,7.4,10.0,SG,,trevelin queen,['SG']
Yuta Watanabe,1.5,3.6,0.6,1.1,0.7,2.4,0.6,0.3,0.4,0.5,4.3,11.7,38.0,SF,,yuta watanabe,['SF']
Rayjon Tucker,1.2,1.8,1.0,1.4,0.8,1.6,2.0,0.8,0.0,0.2,4.2,14.2,5.0,SG,,rayjon tucker,['SG']
Rayjon Tucker,0.3,0.7,1.0,1.3,0.3,1.3,1.3,0.3,0.0,0.0,2.0,9.7,3.0,SG,,rayjon tucker,['SG']
Rayjon Tucker,2.5,3.5,1.0,1.5,1.5,2.0,3.0,1.5,0.0,0.5,7.5,21.0,2.0,SG,,rayjon tucker,['SG']
Jevon Carter,1.5,3.8,0.2,0.3,1.0,1.7,1.5,0.4,0.2,0.5,4.2,13.7,66.0,PG,,jevon carter,['PG']
Jevon Carter,1.3,3.8,0.2,0.2,0.9,1.5,1.0,0.3,0.2,0.6,3.6,12.0,46.0,PG,,jevon carter,['PG']
Jevon Carter,2.0,4.0,0.4,0.4,1.2,2.2,2.5,0.5,0.2,0.4,5.6,17.7,20.0,PG,,jevon carter,['PG']
Sam Merrill,1.3,4.0,0.3,0.7,1.2,1.2,0.7,0.0,0.0,0.3,4.2,9.7,6.0,SG,,sam merrill,['SG']
Lindell Wigginton,1.4,3.2,1.0,1.8,0.5,1.3,1.2,0.3,0.1,0.6,4.2,10.5,19.0,PG,,lindell wigginton,['PG']
James Ennis III,1.6,3.4,0.6,0.7,0.4,1.7,0.4,0.3,0.3,0.3,4.1,8.0,7.0,SF,,james ennis iii,['SF']
James Ennis III,1.0,3.5,0.0,0.0,0.5,2.5,0.0,0.5,0.5,0.0,2.5,7.0,2.0,SF,,james ennis iii,['SF']
James Ennis III,3.5,5.5,2.0,2.0,1.0,2.5,0.0,0.5,0.5,0.5,10.0,14.0,2.0,SF,,james ennis iii,['SF']
James Ennis III,0.7,2.0,0.0,0.3,0.0,0.7,1.0,0.0,0.0,0.3,1.3,4.7,3.0,SF,,james ennis iii,['SF']
Mychal Mulder,1.4,4.5,0.2,0.2,1.0,1.4,0.3,0.2,0.1,0.5,4.1,14.1,17.0,PG,,mychal mulder,['PG']
Mychal Mulder,1.3,4.5,0.1,0.1,0.9,1.4,0.2,0.3,0.1,0.5,3.7,13.0,15.0,PG,,mychal mulder,['PG']
Mychal Mulder,2.0,5.0,1.0,1.0,2.0,1.5,1.0,0.0,0.5,0.0,7.0,22.0,2.0,PG,,mychal mulder,['PG']
Santi Aldama,1.7,4.1,0.6,1.0,0.2,2.7,0.7,0.2,0.3,0.5,4.1,11.3,32.0,PF,,santi aldama,['PF']
Vlatko Čančar,1.5,2.7,0.6,0.9,0.5,2.1,1.1,0.1,0.2,0.6,4.1,11.7,15.0,PF,,vlatko cancar,['PF']
Anthony Gill,1.4,2.5,1.0,1.2,0.3,1.9,0.6,0.1,0.3,0.4,4.1,10.5,44.0,PF,,anthony gill,['PF']
Markus Howard,1.3,3.3,0.6,0.7,0.9,0.4,0.2,0.3,0.0,0.2,4.1,5.7,31.0,SG,,markus howard,['SG']
Frank Ntilikina,1.5,3.8,0.4,0.4,0.7,1.4,1.2,0.5,0.1,0.5,4.1,11.8,58.0,SG,,frank ntilikina,['SG']
Juan Toscano-Anderson,1.6,3.2,0.5,1.0,0.4,2.4,1.7,0.7,0.2,0.9,4.1,13.6,73.0,SF,,juan toscano anderson,['SF']
Mac McClung,1.5,3.0,0.5,0.5,0.5,1.5,0.5,0.5,0.5,1.5,4.0,12.5,2.0,SG,,mac mcclung,['SG']
Mac McClung,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,PG,,mac mcclung,['PG']
Mac McClung,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,22.0,1.0,SG,,mac mcclung,['SG']
Trevor Ariza,1.4,4.1,0.4,0.8,0.8,3.4,1.1,0.5,0.3,0.5,4.0,19.3,24.0,SF,,trevor ariza,['SF']
Scotty Hopson,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,18.0,1.0,SG,,scotty hopson,['SG']
Andre Iguodala,1.5,3.9,0.5,0.6,0.5,3.2,3.7,0.9,0.7,0.9,4.0,19.5,31.0,SF,,andre iguodala,['SF']
Micah Potter,1.7,3.7,0.7,0.7,0.0,3.0,0.0,0.3,0.3,0.3,4.0,10.3,3.0,C,,micah potter,['C']
Matt Thomas,1.4,3.4,0.4,0.5,0.9,1.3,0.5,0.2,0.1,0.2,4.0,11.5,40.0,SG,,matt thomas,['SG']
Gabe York,1.0,3.5,1.5,2.5,0.5,1.0,2.0,1.0,0.5,0.5,4.0,10.5,2.0,SG,,gabe york,['SG']
Didi Louzada,1.3,3.7,0.2,0.2,1.0,1.9,0.6,0.2,0.2,0.6,3.9,14.3,9.0,SF,,didi louzada,['SF']
Didi Louzada,0.0,1.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3.5,2.0,SF,,didi louzada,['SF']
Didi Louzada,1.7,4.3,0.3,0.3,1.3,2.1,0.6,0.3,0.3,0.7,5.0,17.4,7.0,SG,,didi louzada,['SG']
Kyle Guy,1.4,3.4,0.4,0.6,0.7,0.9,0.9,0.4,0.1,0.7,3.9,9.8,19.0,SG,,kyle guy,['SG']
Malcolm Hill,1.3,2.7,0.6,0.7,0.7,1.8,0.4,0.4,0.2,0.2,3.8,11.2,19.0,SG,,malcolm hill,['SG']
Malcolm Hill,1.7,2.7,1.3,1.3,1.0,2.0,0.3,1.3,0.3,0.0,5.7,15.3,3.0,SG,,malcolm hill,['SG']
Malcolm Hill,1.2,2.8,0.4,0.6,0.6,1.8,0.4,0.2,0.1,0.2,3.4,10.4,16.0,SF,,malcolm hill,['SF']
Jared Butler,1.5,3.6,0.3,0.4,0.7,1.1,1.5,0.4,0.2,0.8,3.8,8.6,42.0,SG,,jared butler,['SG']
Sandro Mamukelashvili,1.4,2.8,0.4,0.5,0.5,2.0,0.5,0.2,0.2,0.4,3.8,9.9,41.0,PF,,sandro mamukelashvili,['PF']
Jordan McLaughlin,1.4,3.2,0.5,0.6,0.4,1.5,2.9,0.9,0.2,0.6,3.8,14.5,62.0,PG,,jordan mclaughlin,['PG']
Aaron Nesmith,1.4,3.5,0.4,0.5,0.6,1.7,0.4,0.4,0.1,0.6,3.8,11.0,52.0,SF,,aaron nesmith,['SF']
Jamorko Pickett,1.4,3.8,0.1,0.2,1.0,2.5,0.5,0.0,0.5,0.4,3.8,13.5,13.0,PF,,jamorko pickett,['PF']
Admiral Schofield,1.4,3.4,0.3,0.4,0.7,2.3,0.7,0.1,0.1,0.6,3.8,12.3,38.0,SF,,admiral schofield,['SF']
Cheick Diallo,1.0,2.7,1.7,2.0,0.0,4.0,0.0,0.3,0.0,0.3,3.7,10.3,3.0,C,,cheick diallo,['C']
Enes Freedom,1.5,2.8,0.7,0.8,0.1,4.6,0.2,0.1,0.4,0.6,3.7,11.7,35.0,C,,enes freedom,['C']
Nathan Knight,1.2,2.4,1.2,1.6,0.1,2.3,0.6,0.2,0.2,0.5,3.7,7.2,37.0,PF,,nathan knight,['PF']
KZ Okpala,1.4,3.3,0.4,0.5,0.4,2.0,0.7,0.2,0.3,0.2,3.7,11.6,21.0,PF,,kz okpala,['PF']
Brad Wanamaker,1.2,3.3,1.0,1.1,0.2,1.7,2.4,0.3,0.3,1.0,3.6,13.9,23.0,PG,,brad wanamaker,['PG']
Brad Wanamaker,1.2,3.3,0.9,1.0,0.2,1.6,2.2,0.2,0.3,1.0,3.5,13.3,22.0,PG,,brad wanamaker,['PG']
Brad Wanamaker,2.0,5.0,3.0,3.0,0.0,4.0,7.0,2.0,0.0,0.0,7.0,27.0,1.0,PG,,brad wanamaker,['PG']
Tomáš Satoranský,1.3,3.5,0.8,1.0,0.2,2.3,3.3,0.5,0.1,0.8,3.6,16.5,55.0,SG,,tomas satoransky,['SG']
Tomáš Satoranský,1.0,3.3,0.6,0.8,0.2,2.0,2.4,0.4,0.0,0.7,2.8,15.0,32.0,SG,,tomas satoransky,['SG']
Tomáš Satoranský,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,SF,,tomas satoransky,['SF']
Tomáš Satoranský,1.8,3.8,1.0,1.1,0.3,2.8,4.9,0.7,0.2,1.0,4.9,18.9,22.0,PG,,tomas satoransky,['PG']
Thanasis Antetokounmpo,1.5,2.7,0.6,1.0,0.0,2.1,0.5,0.3,0.3,0.5,3.6,9.9,48.0,SF,,thanasis antetokounmpo,['SF']
Isaiah Joe,1.1,3.2,0.5,0.6,0.8,1.0,0.6,0.3,0.1,0.3,3.6,11.1,55.0,SG,,isaiah joe,['SG']
Tony Snell,1.3,3.2,0.1,0.1,0.8,1.9,0.5,0.3,0.2,0.4,3.5,15.5,53.0,SG,,tony snell,['SG']
Tony Snell,0.9,2.6,0.1,0.1,0.6,1.9,0.5,0.2,0.2,0.3,2.6,14.4,38.0,SG,,tony snell,['SG']
Tony Snell,2.2,4.9,0.1,0.1,1.4,2.1,0.5,0.5,0.1,0.5,5.9,18.5,15.0,SG,,tony snell,['SG']
Elijah Hughes,1.3,4.0,0.2,0.3,0.7,1.6,0.6,0.4,0.2,0.5,3.5,12.1,36.0,SG,,elijah hughes,['SG']
Elijah Hughes,1.1,2.6,0.2,0.2,0.7,1.2,0.4,0.3,0.1,0.5,3.1,8.0,14.0,SF,,elijah hughes,['SF']
Elijah Hughes,1.5,4.9,0.2,0.3,0.7,1.9,0.7,0.5,0.3,0.5,3.8,14.6,22.0,SG,,elijah hughes,['SG']
Paul Millsap,1.4,3.5,0.5,0.7,0.2,3.5,0.9,0.3,0.4,0.6,3.5,11.4,33.0,C,,paul millsap,['C']
Paul Millsap,1.3,3.5,0.5,0.7,0.3,3.7,1.0,0.2,0.5,0.5,3.4,11.3,24.0,C,,paul millsap,['C']
Paul Millsap,1.4,3.3,0.6,0.8,0.2,2.8,0.6,0.6,0.2,0.9,3.7,11.8,9.0,C,,paul millsap,['C']
Jarrett Culver,1.4,3.6,0.4,0.9,0.3,1.3,0.9,0.5,0.1,0.5,3.5,9.1,37.0,SG,,jarrett culver,['SG']
Gorgui Dieng,1.2,2.5,0.4,0.6,0.7,2.8,0.8,0.3,0.3,0.5,3.5,8.4,44.0,C,,gorgui dieng,['C']
Alfonzo McKinnie,1.4,3.6,0.1,0.5,0.5,1.9,0.3,0.1,0.2,0.4,3.5,12.1,17.0,SF,,alfonzo mckinnie,['SF']
Kent Bazemore,1.2,3.6,0.3,0.4,0.7,1.8,0.9,0.6,0.2,0.5,3.4,14.0,39.0,SF,,kent bazemore,['SF']
Tyler Cook,1.2,1.9,1.1,1.6,0.0,2.7,0.2,0.2,0.2,0.4,3.4,10.0,20.0,PF,,tyler cook,['PF']
Nerlens Noel,1.3,2.4,0.8,1.2,0.0,5.6,0.9,1.2,1.2,0.8,3.4,22.5,25.0,C,,nerlens noel,['C']
Paul Watson,1.3,3.9,0.1,0.2,0.7,3.0,0.9,0.3,0.3,0.4,3.4,17.3,9.0,SF,,paul watson,['SF']
Juancho Hernangómez,1.1,2.7,0.5,0.9,0.6,2.5,0.5,0.4,0.3,0.4,3.3,11.1,40.0,PF,,juancho hernangomez,['PF']
Juancho Hernangómez,0.3,1.5,0.3,0.5,0.2,1.4,0.2,0.2,0.1,0.3,1.1,5.3,18.0,PF,,juancho hernangomez,['PF']
Juancho Hernangómez,0.4,1.2,0.6,0.8,0.0,3.0,0.6,0.2,0.2,0.4,1.4,10.2,5.0,PF,,juancho hernangomez,['PF']
Juancho Hernangómez,2.2,4.3,0.6,1.2,1.2,3.5,0.8,0.5,0.4,0.5,6.2,17.5,17.0,PF,,juancho hernangomez,['PF']
Semi Ojeleye,1.0,3.3,0.8,1.0,0.5,2.5,0.3,0.2,0.2,0.3,3.3,13.5,30.0,PF,,semi ojeleye,['PF']
Semi Ojeleye,0.9,3.5,0.5,0.7,0.6,2.9,0.3,0.3,0.3,0.3,2.9,15.4,20.0,PF,,semi ojeleye,['PF']
Semi Ojeleye,1.2,2.9,1.3,1.6,0.4,1.6,0.4,0.2,0.1,0.4,4.1,9.8,10.0,PF,,semi ojeleye,['PF']
Tremont Waters,1.3,4.7,0.0,0.0,0.7,1.3,2.3,1.7,0.0,1.3,3.3,16.7,3.0,PG,,tremont waters,['PG']
Tremont Waters,1.5,6.0,0.0,0.0,1.0,2.0,3.5,2.0,0.0,2.0,4.0,21.0,2.0,PG,,tremont waters,['PG']
Tremont Waters,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,1.0,PG,,tremont waters,['PG']
Tim Frazier,1.2,3.8,0.4,0.8,0.5,1.6,2.8,0.3,0.1,1.3,3.3,17.3,12.0,PG,,tim frazier,['PG']
Tim Frazier,1.3,4.3,0.5,0.9,0.6,1.9,3.3,0.3,0.1,1.3,3.7,20.0,10.0,PG,,tim frazier,['PG']
Tim Frazier,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,4.0,2.0,PG,,tim frazier,['PG']
Sterling Brown,1.2,3.2,0.3,0.3,0.6,3.0,0.7,0.3,0.1,0.5,3.3,12.8,49.0,SG,,sterling brown,['SG']
Trent Forrest,1.3,2.6,0.6,0.8,0.1,1.7,1.8,0.5,0.1,0.8,3.3,12.8,60.0,PG,,trent forrest,['PG']
Gabriel Lundberg,1.3,4.8,0.0,0.0,0.8,1.8,2.8,0.8,0.0,0.8,3.3,11.0,4.0,SG,,gabriel lundberg,['SG']
Killian Tillie,1.2,3.5,0.1,0.2,0.8,1.7,0.6,0.6,0.4,0.4,3.3,12.8,36.0,C,,killian tillie,['C']
Dalano Banton,1.3,3.2,0.4,0.7,0.2,1.9,1.5,0.4,0.2,0.8,3.2,10.9,64.0,PG,,dalano banton,['PG']
Daishen Nix,1.1,2.8,0.7,1.3,0.3,1.4,1.7,0.6,0.0,1.1,3.2,10.9,24.0,SG,,daishen nix,['SG']
Jahmi'us Ramsey,1.3,3.1,0.4,0.7,0.3,0.7,0.4,0.1,0.1,0.3,3.2,7.1,19.0,SG,,jahmi us ramsey,['SG']
Justin Robinson,1.1,3.7,0.2,0.3,0.7,0.8,1.3,0.4,0.0,0.7,3.1,12.2,25.0,PG,,justin robinson,['PG']
Justin Robinson,1.1,3.4,0.1,0.1,0.6,0.8,1.2,0.5,0.0,0.6,2.8,11.6,17.0,PG,,justin robinson,['PG']
Justin Robinson,0.3,2.7,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.3,0.7,5.0,3.0,PG,,justin robinson,['PG']
Justin Robinson,1.8,5.6,0.4,1.2,1.6,1.4,1.8,0.2,0.2,1.0,5.6,18.2,5.0,PG,,justin robinson,['PG']
Kevin Knox,1.0,2.8,0.5,0.7,0.5,1.5,0.3,0.1,0.1,0.2,3.1,7.4,30.0,SF,,kevin knox,['SF']
Kevin Knox,1.2,3.1,0.5,0.8,0.8,1.7,0.2,0.2,0.1,0.4,3.6,8.5,13.0,SF,,kevin knox,['SF']
Kevin Knox,0.9,2.6,0.5,0.7,0.3,1.3,0.4,0.1,0.1,0.1,2.7,6.5,17.0,SF,,kevin knox,['SF']
Rodney Hood,1.1,3.0,0.3,0.4,0.6,1.5,0.7,0.3,0.1,0.2,3.1,13.6,52.0,SF,,rodney hood,['SF']
Rodney Hood,1.2,3.4,0.3,0.4,0.6,1.7,0.8,0.3,0.1,0.2,3.3,14.9,39.0,PF,,rodney hood,['PF']
Rodney Hood,0.9,2.0,0.3,0.4,0.5,0.8,0.6,0.2,0.2,0.3,2.6,9.8,13.0,SF,,rodney hood,['SF']
Keljin Blevins,1.1,3.6,0.2,0.4,0.7,1.5,0.6,0.4,0.0,0.5,3.1,11.3,31.0,SF,,keljin blevins,['SF']
Devontae Cacok,1.4,2.1,0.3,0.5,0.0,2.8,0.4,0.5,0.5,0.2,3.1,8.1,15.0,PF,,devontae cacok,['PF']
Paul Reed,1.4,2.5,0.2,0.4,0.1,2.4,0.4,0.9,0.4,0.3,3.1,7.9,38.0,C,,paul reed,['C']
Javonte Smart,1.1,3.5,0.3,0.4,0.5,1.4,0.9,0.4,0.2,0.6,3.0,11.8,17.0,PG,,javonte smart,['PG']
Javonte Smart,0.8,3.3,0.4,0.5,0.3,1.5,1.1,0.3,0.2,0.7,2.4,12.3,13.0,PG,,javonte smart,['PG']
Javonte Smart,2.0,4.3,0.0,0.0,1.0,1.3,0.5,0.5,0.3,0.5,5.0,10.0,4.0,PG,,javonte smart,['PG']
Paris Bass,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.5,0.0,1.0,3.0,3.5,2.0,SF,,paris bass,['SF']
Charles Bassey,1.3,2.0,0.4,0.5,0.0,2.7,0.3,0.2,0.7,0.3,3.0,7.3,23.0,C,,charles bassey,['C']
Tony Bradley,1.3,2.2,0.3,0.5,0.0,3.4,0.5,0.2,0.6,0.6,3.0,10.0,55.0,C,,tony bradley,['C']
Daniel Oturu,1.0,2.0,1.0,1.7,0.0,1.7,0.0,0.0,0.7,0.0,3.0,9.0,3.0,C,,daniel oturu,['C']
Elfrid Payton,1.3,3.5,0.2,0.6,0.1,1.8,2.0,0.5,0.1,0.9,3.0,11.0,50.0,PG,,elfrid payton,['PG']
Neemias Queta,1.1,2.5,0.7,1.1,0.0,2.1,0.4,0.1,0.5,0.4,3.0,8.0,15.0,C,,neemias queta,['C']
Nick Richards,1.2,1.8,0.6,0.9,0.0,1.7,0.3,0.2,0.4,0.5,3.0,7.3,50.0,C,,nick richards,['C']
Matt Ryan,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,SF,,matt ryan,['SF']
Tre Scott,1.5,3.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,3.0,5.5,2.0,SF,,tre scott,['SF']
Bruno Fernando,1.2,1.8,0.5,0.8,0.0,1.8,0.2,0.0,0.4,0.5,2.9,5.1,30.0,C,,bruno fernando,['C']
Bruno Fernando,0.4,0.7,0.2,0.3,0.1,0.8,0.2,0.0,0.2,0.3,1.0,2.9,20.0,C,,bruno fernando,['C']
Bruno Fernando,2.9,4.1,1.1,1.9,0.0,4.0,0.3,0.1,0.8,0.9,6.9,9.4,10.0,C,,bruno fernando,['C']
Vernon Carey Jr.,1.0,1.9,0.9,1.9,0.0,1.7,0.0,0.3,0.1,0.4,2.9,6.3,7.0,C,,vernon carey jr,['C']
Vernon Carey Jr.,0.8,1.5,0.5,0.8,0.0,1.3,0.0,0.3,0.0,0.3,2.0,4.3,4.0,C,,vernon carey jr,['C']
Vernon Carey Jr.,1.3,2.3,1.3,3.3,0.0,2.3,0.0,0.3,0.3,0.7,4.0,9.0,3.0,C,,vernon carey jr,['C']
Skylar Mays,1.1,2.3,0.3,0.3,0.3,0.9,0.6,0.3,0.0,0.4,2.9,7.9,28.0,SG,,skylar mays,['SG']
Denzel Valentine,1.0,2.8,0.0,0.0,0.8,1.8,0.5,0.3,0.0,0.5,2.9,9.3,24.0,SG,,denzel valentine,['SG']
Denzel Valentine,1.0,2.8,0.0,0.0,0.8,1.7,0.5,0.3,0.0,0.5,2.9,9.3,22.0,SG,,denzel valentine,['SG']
Denzel Valentine,1.0,2.0,0.0,0.0,0.5,2.0,0.0,0.5,0.0,1.0,2.5,9.0,2.0,SG,,denzel valentine,['SG']
Tyler Johnson,1.0,3.3,0.0,0.0,0.8,2.0,1.2,0.5,0.5,0.3,2.8,15.2,6.0,PG,,tyler johnson,['PG']
Tyler Johnson,1.3,3.3,0.0,0.0,1.0,2.0,0.7,0.3,0.3,0.3,3.7,12.7,3.0,PG,,tyler johnson,['PG']
Tyler Johnson,0.7,3.3,0.0,0.0,0.7,2.0,1.7,0.7,0.7,0.3,2.0,17.7,3.0,PG,,tyler johnson,['PG']
Aleem Ford,1.2,4.0,0.0,0.0,0.4,3.0,0.4,0.2,0.0,0.8,2.8,14.8,5.0,SF,,aleem ford,['SF']
Tyrone Wallace,1.2,3.3,0.2,0.8,0.3,1.3,0.2,0.5,0.2,0.3,2.8,12.5,6.0,SG,,tyrone wallace,['SG']
Gary Clark,0.9,2.3,0.2,0.3,0.7,2.4,0.5,0.3,0.2,0.3,2.7,9.9,38.0,PF,,gary clark,['PF']
Josh Okogie,0.9,2.1,0.7,1.0,0.3,1.4,0.5,0.5,0.2,0.5,2.7,10.5,49.0,SG,,josh okogie,['SG']
Jay Scrubb,1.0,2.6,0.4,0.6,0.3,0.9,0.4,0.2,0.2,0.4,2.7,6.7,18.0,SG,,jay scrubb,['SG']
Quinndary Weatherspoon,1.1,1.9,0.5,0.5,0.1,1.3,0.5,0.1,0.1,0.3,2.7,6.6,11.0,SG,,quinndary weatherspoon,['SG']
Chris Silva,0.8,1.5,1.0,1.2,0.0,3.6,0.7,0.0,0.1,0.8,2.6,9.1,10.0,PF,,chris silva,['PF']
Chris Silva,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,PF,,chris silva,['PF']
Chris Silva,0.9,1.7,1.1,1.3,0.0,3.9,0.8,0.0,0.1,0.9,2.9,9.8,9.0,PF,,chris silva,['PF']
Gabriel Deck,1.1,2.0,0.0,0.0,0.3,0.9,0.7,0.1,0.0,0.3,2.6,8.0,7.0,PF,,gabriel deck,['PF']
Devon Dotson,1.0,2.1,0.5,0.8,0.2,0.8,1.4,0.1,0.0,0.5,2.6,7.7,11.0,PG,,devon dotson,['PG']
Juwan Morgan,1.0,1.5,0.0,0.0,0.5,2.0,0.5,0.0,0.0,0.0,2.5,15.5,2.0,PF,,juwan morgan,['PF']
Juwan Morgan,2.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,27.0,1.0,PF,,juwan morgan,['PF']
Juwan Morgan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,PF,,juwan morgan,['PF']
Udonis Haslem,1.1,2.4,0.2,0.2,0.1,1.9,0.3,0.1,0.1,0.4,2.5,6.4,13.0,C,,udonis haslem,['C']
Sam Hauser,0.9,1.9,0.0,0.0,0.7,1.1,0.4,0.0,0.1,0.1,2.5,6.1,26.0,SF,,sam hauser,['SF']
Theo Pinson,0.7,2.1,0.5,0.5,0.5,1.1,0.9,0.3,0.1,0.3,2.5,7.8,19.0,SF,,theo pinson,['SF']
Bol Bol,1.1,1.9,0.1,0.4,0.1,1.4,0.4,0.1,0.1,0.3,2.4,5.8,14.0,PF,,bol bol,['PF']
Jalen Johnson,1.0,1.9,0.2,0.3,0.1,1.2,0.1,0.1,0.1,0.4,2.4,5.5,22.0,PF,,jalen johnson,['PF']
Jake Layman,0.9,2.1,0.4,0.5,0.2,1.1,0.3,0.2,0.1,0.3,2.4,6.8,34.0,SF,,jake layman,['SF']
Abdel Nader,0.9,2.5,0.4,0.7,0.3,1.9,0.5,0.6,0.3,0.8,2.4,10.4,14.0,SF,,abdel nader,['SF']
Ish Wainright,0.9,2.3,0.2,0.3,0.4,1.2,0.3,0.4,0.1,0.3,2.4,8.0,45.0,PF,,ish wainright,['PF']
Nik Stauskas,0.6,1.8,0.5,0.8,0.5,0.4,0.3,0.0,0.0,0.1,2.3,4.9,8.0,SG,,nik stauskas,['SG']
Nik Stauskas,1.5,4.0,1.5,2.0,1.0,1.5,0.5,0.0,0.0,0.0,5.5,12.0,2.0,SG,,nik stauskas,['SG']
Nik Stauskas,0.3,1.0,0.2,0.3,0.3,0.0,0.2,0.0,0.0,0.2,1.2,2.5,6.0,SG,,nik stauskas,['SG']
Justin Champagnie,0.9,1.9,0.3,0.3,0.3,2.0,0.3,0.2,0.1,0.2,2.3,7.8,36.0,SF,,justin champagnie,['SF']
Freddie Gillespie,1.0,2.4,0.3,0.8,0.0,4.0,0.6,0.3,1.0,0.6,2.3,13.2,9.0,PF,,freddie gillespie,['PF']
Haywood Highsmith,0.8,2.4,0.1,0.3,0.5,1.4,0.3,0.1,0.2,0.2,2.3,8.6,19.0,SF,,haywood highsmith,['SF']
Miles McBride,0.8,2.7,0.2,0.3,0.4,1.1,1.0,0.4,0.0,0.1,2.2,9.3,40.0,PG,,miles mcbride,['PG']
Jericho Sims,1.0,1.3,0.3,0.7,0.0,4.1,0.5,0.3,0.5,0.5,2.2,13.5,41.0,PF,,jericho sims,['PF']
Dylan Windler,0.7,2.0,0.3,0.4,0.4,1.8,0.7,0.3,0.1,0.3,2.2,9.2,50.0,SF,,dylan windler,['SF']
Jeff Dowtin Jr.,0.9,2.9,0.2,0.2,0.1,2.0,1.1,0.6,0.1,0.6,2.1,12.0,9.0,PG,,jeff dowtin jr,['PG']
Jeff Dowtin Jr.,0.8,1.5,0.0,0.0,0.0,1.8,0.8,0.0,0.3,0.3,1.5,7.0,4.0,PG,,jeff dowtin jr,['PG']
Jeff Dowtin Jr.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,PG,,jeff dowtin jr,['PG']
Jeff Dowtin Jr.,1.3,4.8,0.5,0.5,0.3,2.8,1.8,1.3,0.0,1.0,3.3,19.3,4.0,PG,,jeff dowtin jr,['PG']
Justin Jackson,0.7,2.1,0.3,0.3,0.4,1.0,0.3,0.0,0.0,0.1,2.1,5.3,7.0,SF,,justin jackson,['SF']
Justin Jackson,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,SF,,justin jackson,['SF']
Justin Jackson,0.8,2.3,0.0,0.0,0.5,1.2,0.3,0.0,0.0,0.2,2.2,5.8,6.0,SF,,justin jackson,['SF']
Joe Wieskamp,0.7,1.9,0.2,0.4,0.5,0.5,0.3,0.1,0.1,0.1,2.1,7.1,29.0,SG,,joe wieskamp,['SG']
Langston Galloway,0.9,3.7,0.0,0.0,0.3,2.6,1.7,0.1,0.0,0.9,2.0,15.3,7.0,SG,,langston galloway,['SG']
Langston Galloway,1.3,3.3,0.0,0.0,0.5,2.0,1.3,0.0,0.0,1.3,3.0,14.5,4.0,SG,,langston galloway,['SG']
Langston Galloway,0.3,4.3,0.0,0.0,0.0,3.3,2.3,0.3,0.0,0.3,0.7,16.3,3.0,SG,,langston galloway,['SG']
Luke Kornet,0.9,1.8,0.3,0.4,0.0,1.9,0.6,0.2,0.2,0.0,2.0,6.9,15.0,C,,luke kornet,['C']
Luke Kornet,0.5,2.5,1.0,1.5,0.0,1.5,0.5,0.0,0.5,0.0,2.0,7.5,2.0,C,,luke kornet,['C']
