Player,FGM,FGA,FTM,FTA,3PM,REB,AST,STL,BLK,TO,PTS,MIN,GP,Pos,Team,NameKey,PosList
Jeremy Sochan,4.5,9.9,1.4,2.1,0.6,5.3,2.5,0.8,0.4,1.7,11.0,26.0,56.0,PF,,jeremy sochan,['PF']
Mason Plumlee,4.2,6.1,2.5,4.0,0.0,8.9,3.1,0.6,0.6,1.5,10.8,26.0,79.0,C,,mason plumlee,['C']
Mason Plumlee,4.7,7.1,2.8,4.6,0.0,9.7,3.7,0.6,0.6,1.6,12.2,28.5,56.0,C,,mason plumlee,['C']
Mason Plumlee,2.8,3.8,1.9,2.5,0.0,6.9,1.7,0.5,0.5,1.3,7.5,19.9,23.0,C,,mason plumlee,['C']
Kentavious Caldwell-Pope,3.8,8.3,1.4,1.6,1.8,2.7,2.4,1.5,0.5,1.1,10.8,31.3,76.0,SG,,kentavious caldwell pope,['SG']
Jaylen Nowell,4.3,9.6,1.2,1.5,1.0,2.6,2.0,0.6,0.1,1.0,10.8,19.3,65.0,SG,,jaylen nowell,['SG']
Ivica Zubac,4.3,6.8,2.2,3.1,0.0,9.9,1.0,0.4,1.3,1.5,10.8,28.6,76.0,C,,ivica zubac,['C']
Talen Horton-Tucker,4.0,9.4,1.9,2.6,0.9,3.2,3.8,0.6,0.4,1.9,10.7,20.2,65.0,SG,,talen horton tucker,['SG']
Victor Oladipo,3.8,9.6,1.4,1.9,1.7,3.0,3.5,1.4,0.3,2.1,10.7,26.3,42.0,SG,,victor oladipo,['SG']
Cam Thomas,3.5,8.0,2.6,3.1,0.9,1.7,1.4,0.4,0.1,1.1,10.6,16.6,57.0,SG,,cam thomas,['SG']
Jeenathan Williams,4.8,7.8,0.4,0.6,0.6,3.0,2.0,0.6,0.4,0.8,10.6,25.4,5.0,SG,,jeenathan williams,['SG']
Moritz Wagner,3.5,6.9,2.7,3.2,0.9,4.5,1.5,0.6,0.2,1.2,10.5,19.5,57.0,C,,moritz wagner,['C']
Grayson Allen,3.4,7.7,1.6,1.8,2.0,3.3,2.3,0.9,0.2,1.0,10.4,27.4,72.0,SG,,grayson allen,['SG']
Killian Hayes,4.0,10.7,1.2,1.5,1.1,2.9,6.2,1.4,0.4,2.3,10.3,28.3,76.0,PG,,killian hayes,['PG']
Tyus Jones,3.9,8.9,1.0,1.3,1.5,2.5,5.2,1.0,0.1,0.9,10.3,24.3,80.0,PG,,tyus jones,['PG']
Monte Morris,4.0,8.3,1.0,1.2,1.3,3.4,5.3,0.7,0.2,1.0,10.3,27.3,62.0,PG,,monte morris,['PG']
Cameron Payne,3.9,9.4,1.0,1.3,1.4,2.2,4.5,0.7,0.2,1.7,10.3,20.2,48.0,PG,,cameron payne,['PG']
Reggie Jackson,3.9,9.4,1.0,1.1,1.4,2.1,3.4,0.7,0.1,1.7,10.2,24.4,68.0,PG,,reggie jackson,['PG']
Reggie Jackson,4.1,9.8,1.2,1.3,1.5,2.2,3.5,0.7,0.1,1.8,10.9,25.7,52.0,PG,,reggie jackson,['PG']
Reggie Jackson,3.1,8.0,0.6,0.8,1.2,1.8,3.1,0.6,0.1,1.2,7.9,19.9,16.0,PG,,reggie jackson,['PG']
Malaki Branham,4.1,9.3,0.9,1.1,1.2,2.7,1.9,0.5,0.1,1.2,10.2,23.5,66.0,SG,,malaki branham,['SG']
Doug McDermott,3.7,8.2,0.8,1.1,1.9,2.2,1.4,0.2,0.1,0.9,10.2,20.5,64.0,SF,,doug mcdermott,['SF']
Patrick Williams,3.8,8.3,1.1,1.3,1.4,4.0,1.2,0.9,0.9,1.2,10.2,28.3,82.0,PF,,patrick williams,['PF']
Josh Richardson,3.7,8.5,1.1,1.2,1.6,2.7,2.7,1.1,0.3,1.3,10.1,23.5,65.0,SG,,josh richardson,['SG']
Josh Richardson,4.2,9.7,1.3,1.4,1.8,2.8,3.3,1.0,0.3,1.5,11.5,23.7,42.0,SG,,josh richardson,['SG']
Josh Richardson,2.7,6.4,0.7,0.9,1.4,2.4,1.6,1.3,0.4,1.0,7.5,23.2,23.0,SG,,josh richardson,['SG']
De'Anthony Melton,3.6,8.5,0.9,1.1,2.0,4.1,2.6,1.6,0.5,1.3,10.1,27.9,77.0,SG,,de anthony melton,['SG']
Aaron Nesmith,3.5,8.1,1.6,1.9,1.6,3.8,1.3,0.8,0.5,1.0,10.1,24.9,73.0,SF,,aaron nesmith,['SF']
James Wiseman,4.2,7.5,1.5,2.2,0.1,5.9,0.7,0.2,0.6,1.1,10.0,19.3,45.0,C,,james wiseman,['C']
James Wiseman,2.8,4.5,1.2,1.8,0.0,3.5,0.7,0.1,0.3,0.7,6.9,12.5,21.0,C,,james wiseman,['C']
James Wiseman,5.4,10.2,1.8,2.5,0.1,8.1,0.7,0.2,0.8,1.5,12.7,25.2,24.0,C,,james wiseman,['C']
Brandon Clarke,4.1,6.2,1.8,2.4,0.0,5.5,1.3,0.6,0.7,1.0,10.0,19.5,56.0,PF,,brandon clarke,['PF']
Jonathan Kuminga,3.9,7.4,1.3,2.1,0.8,3.4,1.9,0.6,0.5,1.4,9.9,20.8,67.0,PF,,jonathan kuminga,['PF']
Onyeka Okongwu,4.0,6.2,1.9,2.5,0.1,7.2,1.0,0.7,1.3,1.0,9.9,23.1,80.0,C,,onyeka okongwu,['C']
Luka Šamanić,3.7,8.1,1.3,1.9,1.1,4.3,2.1,0.9,0.3,1.4,9.9,23.0,7.0,PF,,luka samanic,['PF']
Shaedon Sharpe,3.8,8.1,0.9,1.3,1.3,3.0,1.2,0.5,0.3,1.0,9.9,22.2,80.0,SG,,shaedon sharpe,['SG']
Jalen Suggs,3.5,8.4,1.6,2.2,1.2,3.0,2.9,1.3,0.5,1.8,9.9,23.5,53.0,SG,,jalen suggs,['SG']
Thomas Bryant,3.9,6.3,1.6,2.1,0.4,5.7,0.5,0.3,0.5,0.6,9.8,18.3,59.0,C,,thomas bryant,['C']
Thomas Bryant,4.8,7.3,2.0,2.6,0.5,6.8,0.7,0.3,0.6,0.7,12.1,21.4,41.0,C,,thomas bryant,['C']
Thomas Bryant,1.8,3.8,0.7,1.0,0.2,3.3,0.1,0.1,0.4,0.6,4.6,11.4,18.0,C,,thomas bryant,['C']
Josh Hart,3.6,6.8,1.7,2.3,0.8,7.8,3.8,1.2,0.3,1.5,9.8,32.3,76.0,SF,,josh hart,['SF']
Josh Hart,3.6,7.1,1.7,2.3,0.7,8.2,3.9,1.1,0.2,1.5,9.5,33.4,51.0,SF,,josh hart,['SF']
Josh Hart,3.7,6.3,1.8,2.3,1.1,7.0,3.6,1.4,0.5,1.5,10.2,30.0,25.0,SF,,josh hart,['SF']
Al Horford,3.6,7.6,0.2,0.3,2.3,6.2,3.0,0.5,1.0,0.6,9.8,30.5,63.0,C,,al horford,['C']
Herbert Jones,3.6,7.6,1.9,2.4,0.8,4.1,2.5,1.6,0.6,1.3,9.8,29.6,66.0,PF,,herbert jones,['PF']
Julian Champagnie,3.5,7.6,0.8,1.0,1.9,3.5,0.6,0.4,0.3,0.6,9.7,18.8,17.0,SF,,julian champagnie,['SF']
Julian Champagnie,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,2.0,SF,,julian champagnie,['SF']
Julian Champagnie,3.9,8.5,0.9,1.1,2.2,4.0,0.7,0.3,0.3,0.7,11.0,20.9,15.0,SF,,julian champagnie,['SF']
Cam Reddish,3.5,7.8,1.6,1.9,1.1,2.2,1.4,1.0,0.4,1.2,9.7,24.8,40.0,SF,,cam reddish,['SF']
Cam Reddish,3.1,6.8,1.5,1.7,0.9,1.6,1.0,0.8,0.4,0.8,8.4,21.9,20.0,SF,,cam reddish,['SF']
Cam Reddish,3.9,8.8,1.8,2.1,1.4,2.9,1.9,1.2,0.3,1.6,11.0,27.6,20.0,SF,,cam reddish,['SF']
Keita Bates-Diop,3.5,6.9,1.8,2.2,0.8,3.7,1.5,0.7,0.3,0.8,9.7,21.7,67.0,PF,,keita bates diop,['PF']
Coby White,3.6,8.0,0.8,0.9,1.7,2.9,2.8,0.7,0.1,1.0,9.7,23.4,74.0,SG,,coby white,['SG']
Caleb Martin,3.6,7.7,1.3,1.6,1.2,4.8,1.6,1.0,0.4,1.1,9.6,29.3,71.0,SF,,caleb martin,['SF']
Isaiah Joe,3.1,7.0,1.1,1.4,2.2,2.4,1.2,0.7,0.1,0.5,9.5,19.1,73.0,SG,,isaiah joe,['SG']
Andrew Nembhard,3.8,8.6,0.7,0.8,1.2,2.7,4.5,0.9,0.2,1.7,9.5,27.6,75.0,SG,,andrew nembhard,['SG']
Jalen McDaniels,3.5,7.7,1.5,1.7,1.0,4.3,1.6,1.0,0.4,1.2,9.4,23.9,80.0,SF,,jalen mcdaniels,['SF']
Jalen McDaniels,3.9,8.8,1.6,1.9,1.2,4.8,2.0,1.2,0.5,1.4,10.6,26.7,56.0,SF,,jalen mcdaniels,['SF']
Jalen McDaniels,2.5,5.1,1.2,1.4,0.5,3.2,0.8,0.7,0.2,0.5,6.7,17.5,24.0,SF,,jalen mcdaniels,['SF']
Kyle Anderson,3.7,7.2,1.4,2.0,0.6,5.3,4.9,1.1,0.9,1.5,9.4,28.4,69.0,PF,,kyle anderson,['PF']
Chris Boucher,3.4,7.0,1.7,2.2,0.8,5.5,0.4,0.6,0.8,0.5,9.4,20.0,76.0,PF,,chris boucher,['PF']
Donte DiVincenzo,3.3,7.5,0.8,1.0,2.1,4.5,3.5,1.3,0.1,1.6,9.4,26.3,72.0,SG,,donte divincenzo,['SG']
Jalen Smith,3.6,7.5,1.5,2.0,0.8,5.8,1.0,0.3,0.9,1.1,9.4,18.8,68.0,C,,jalen smith,['C']
Gabe Vincent,3.4,8.3,1.0,1.1,1.7,2.1,2.5,0.9,0.1,1.4,9.4,25.9,68.0,PG,,gabe vincent,['PG']
Luke Kennard,3.2,6.5,0.6,0.7,2.3,2.7,1.5,0.5,0.1,0.8,9.3,22.3,59.0,SG,,luke kennard,['SG']
Luke Kennard,2.8,6.0,0.5,0.6,1.7,2.4,1.1,0.5,0.1,0.9,7.8,20.7,35.0,SG,,luke kennard,['SG']
Luke Kennard,3.8,7.1,0.8,0.8,3.1,3.1,2.3,0.5,0.0,0.7,11.3,24.6,24.0,SG,,luke kennard,['SG']
Hamidou Diallo,3.8,6.7,1.6,2.6,0.1,3.5,1.0,0.9,0.3,1.3,9.3,17.8,56.0,SF,,hamidou diallo,['SF']
Tari Eason,3.6,8.0,1.3,1.8,0.7,6.0,1.1,1.2,0.6,1.2,9.3,21.5,82.0,PF,,tari eason,['PF']
Precious Achiuwa,3.6,7.3,1.6,2.3,0.5,6.0,0.9,0.6,0.5,1.1,9.2,20.7,55.0,C,,precious achiuwa,['C']
Deni Avdija,3.3,7.6,1.6,2.2,0.9,6.4,2.8,0.9,0.4,1.6,9.2,26.6,76.0,SF,,deni avdija,['SF']
Seth Curry,3.4,7.4,0.8,0.9,1.5,1.6,1.6,0.6,0.1,0.8,9.2,19.9,61.0,SG,,seth curry,['SG']
Walker Kessler,4.0,5.6,1.1,2.1,0.0,8.4,0.9,0.4,2.3,0.8,9.2,23.0,74.0,C,,walker kessler,['C']
Bol Bol,3.7,6.8,1.2,1.5,0.4,5.8,1.0,0.4,1.2,1.6,9.1,21.5,70.0,PF,,bol bol,['PF']
Jalen Duren,3.9,5.9,1.4,2.3,0.0,8.9,1.1,0.7,0.9,1.4,9.1,24.9,67.0,C,,jalen duren,['C']
Josh Green,3.4,6.4,1.1,1.6,1.1,3.0,1.7,0.7,0.1,1.2,9.1,25.7,60.0,SG,,josh green,['SG']
Naji Marshall,3.2,7.4,1.8,2.3,0.9,3.6,2.5,0.7,0.2,1.3,9.1,23.3,77.0,SF,,naji marshall,['SF']
Taurean Prince,3.3,7.0,1.2,1.4,1.4,2.4,1.6,0.5,0.3,1.3,9.1,22.1,54.0,PF,,taurean prince,['PF']
Jae'Sean Tate,3.5,7.4,1.6,2.2,0.4,3.8,2.7,0.7,0.2,1.5,9.1,21.8,31.0,SF,,jae sean tate,['SF']
Santi Aldama,3.2,6.8,1.4,1.9,1.2,4.8,1.3,0.6,0.6,0.8,9.0,21.8,77.0,PF,,santi aldama,['PF']
Jose Alvarado,3.3,8.0,1.1,1.3,1.4,2.3,3.0,1.1,0.2,1.3,9.0,21.5,61.0,PG,,jose alvarado,['PG']
Daniel Gafford,3.7,5.1,1.6,2.4,0.0,5.6,1.1,0.4,1.3,1.1,9.0,20.6,78.0,C,,daniel gafford,['C']
Mark Williams,3.7,5.8,1.6,2.3,0.0,7.1,0.4,0.7,1.0,0.9,9.0,19.3,43.0,C,,mark williams,['C']
AJ Griffin,3.4,7.4,0.6,0.7,1.4,2.1,1.0,0.6,0.2,0.6,8.9,19.5,72.0,SF,,aj griffin,['SF']
Jaden Hardy,3.0,6.9,1.4,1.6,1.3,1.9,1.4,0.4,0.1,1.0,8.8,14.8,48.0,SG,,jaden hardy,['SG']
Shaquille Harrison,3.0,7.2,2.2,3.0,0.6,4.4,6.0,2.2,0.4,1.2,8.8,24.0,5.0,SG,,shaquille harrison,['SG']
Terance Mann,3.4,6.5,1.1,1.5,1.0,3.4,2.3,0.5,0.3,1.0,8.8,23.1,81.0,SG,,terance mann,['SG']
Royce O'Neale,3.0,7.8,0.7,0.9,2.1,5.1,3.7,0.9,0.6,1.5,8.8,31.7,76.0,SF,,royce o neale,['SF']
Dennis Smith Jr.,3.4,8.4,1.4,2.0,0.4,3.1,4.8,1.4,0.5,1.5,8.8,25.7,54.0,PG,,dennis smith jr,['PG']
Jordan Nwora,3.1,7.2,1.1,1.4,1.4,3.7,1.4,0.4,0.2,1.1,8.7,19.2,62.0,SF,,jordan nwora,['SF']
Jordan Nwora,2.0,5.2,1.0,1.1,1.1,3.1,1.0,0.3,0.2,0.9,6.0,15.7,38.0,SF,,jordan nwora,['SF']
Jordan Nwora,4.9,10.3,1.3,1.8,1.9,4.7,2.1,0.5,0.3,1.3,13.0,24.6,24.0,SF,,jordan nwora,['SF']
T.J. McConnell,3.8,6.9,0.8,0.9,0.3,3.1,5.3,1.1,0.1,1.9,8.7,20.3,75.0,PG,,t j mcconnell,['PG']
Cedi Osman,3.1,6.9,1.0,1.4,1.5,2.3,1.5,0.5,0.1,0.7,8.7,20.1,77.0,SF,,cedi osman,['SF']
Landry Shamet,2.8,7.5,1.1,1.3,1.9,1.7,2.3,0.7,0.1,0.9,8.7,20.2,40.0,SG,,landry shamet,['SG']
Steven Adams,3.7,6.3,1.1,3.1,0.0,11.5,2.3,0.9,1.1,1.9,8.6,27.0,42.0,C,,steven adams,['C']
Ayo Dosunmu,3.5,7.1,0.8,1.0,0.7,2.8,2.6,0.8,0.3,1.2,8.6,26.2,80.0,SG,,ayo dosunmu,['SG']
Draymond Green,3.4,6.5,1.1,1.5,0.5,7.2,6.8,1.0,0.8,2.8,8.5,31.5,73.0,PF,,draymond green,['PF']
Shake Milton,3.2,6.6,1.3,1.5,0.7,2.5,3.2,0.3,0.2,1.2,8.4,20.6,76.0,SG,,shake milton,['SG']
Dorian Finney-Smith,3.0,7.6,0.7,0.9,1.7,4.8,1.5,0.8,0.5,0.9,8.3,30.4,66.0,PF,,dorian finney smith,['PF']
Dorian Finney-Smith,3.2,7.8,0.8,1.0,1.9,4.7,1.5,1.0,0.5,0.9,9.1,32.2,40.0,PF,,dorian finney smith,['PF']
Dorian Finney-Smith,2.6,7.3,0.6,0.7,1.4,4.9,1.6,0.7,0.6,1.0,7.2,27.7,26.0,PF,,dorian finney smith,['PF']
Terrence Ross,3.2,7.4,0.4,0.5,1.5,2.4,1.5,0.6,0.2,0.7,8.3,21.1,63.0,SG,,terrence ross,['SG']
Terrence Ross,3.1,7.1,0.4,0.5,1.5,2.0,1.3,0.6,0.2,0.9,8.0,22.5,42.0,SG,,terrence ross,['SG']
Terrence Ross,3.4,7.9,0.6,0.7,1.6,3.3,2.0,0.5,0.1,0.3,9.0,18.4,21.0,SG,,terrence ross,['SG']
Gary Harris,2.9,6.4,0.6,0.6,2.0,2.0,1.2,0.9,0.3,0.6,8.3,24.7,48.0,SG,,gary harris,['SG']
Kevin Love,2.7,6.8,1.3,1.5,1.6,6.4,1.9,0.3,0.2,1.1,8.2,20.0,62.0,PF,,kevin love,['PF']
Kevin Love,2.7,7.0,1.4,1.5,1.7,6.8,1.9,0.2,0.2,1.1,8.5,20.0,41.0,PF,,kevin love,['PF']
Kevin Love,2.6,6.6,1.1,1.3,1.4,5.7,1.9,0.4,0.2,1.1,7.7,20.0,21.0,PF,,kevin love,['PF']
Damion Lee,2.7,6.1,1.3,1.4,1.5,3.0,1.3,0.4,0.1,1.1,8.2,20.4,74.0,SG,,damion lee,['SG']
Georges Niang,2.8,6.4,0.5,0.6,2.0,2.4,1.0,0.4,0.2,0.7,8.2,19.4,78.0,PF,,georges niang,['PF']
Nick Richards,3.0,4.8,2.1,2.8,0.0,6.4,0.6,0.2,1.1,0.9,8.2,18.7,65.0,C,,nick richards,['C']
Aleksej Pokusevski,3.2,7.3,0.6,1.0,1.1,4.7,1.9,0.6,1.3,1.3,8.1,20.6,34.0,PF,,aleksej pokusevski,['PF']
Grant Williams,2.7,6.0,1.2,1.5,1.5,4.6,1.7,0.5,0.4,1.0,8.1,25.9,79.0,PF,,grant williams,['PF']
Jevon Carter,3.0,7.0,0.4,0.5,1.8,2.5,2.4,0.8,0.4,1.0,8.0,22.3,81.0,PG,,jevon carter,['PG']
Kemba Walker,2.7,6.3,1.9,2.3,0.8,1.8,2.1,0.2,0.2,0.4,8.0,16.0,9.0,PG,,kemba walker,['PG']
Kenrich Williams,3.4,6.5,0.3,0.7,0.9,4.9,2.0,0.8,0.3,0.6,8.0,22.8,53.0,PF,,kenrich williams,['PF']
Robert Williams,3.6,4.9,0.7,1.2,0.0,8.3,1.4,0.6,1.4,1.0,8.0,23.5,35.0,C,,robert williams,['C']
Gabe York,2.7,7.0,0.7,0.7,2.0,2.0,1.7,0.7,0.0,0.0,8.0,18.7,3.0,SG,,gabe york,['SG']
Jarred Vanderbilt,3.2,5.8,1.2,1.8,0.4,7.5,2.4,1.1,0.3,1.2,7.9,24.1,78.0,PF,,jarred vanderbilt,['PF']
Jarred Vanderbilt,3.3,6.0,1.3,2.0,0.4,7.9,2.7,1.0,0.3,1.3,8.3,24.1,52.0,PF,,jarred vanderbilt,['PF']
Jarred Vanderbilt,2.8,5.4,1.1,1.4,0.4,6.7,1.6,1.2,0.2,1.1,7.2,24.0,26.0,PF,,jarred vanderbilt,['PF']
Ochai Agbaji,2.8,6.5,0.9,1.2,1.4,2.1,1.1,0.3,0.3,0.7,7.9,20.5,59.0,SG,,ochai agbaji,['SG']
Chris Duarte,2.7,7.2,1.3,1.6,1.2,2.5,1.4,0.5,0.2,0.9,7.9,19.5,46.0,SF,,chris duarte,['SF']
Duane Washington Jr.,3.0,8.3,0.5,0.8,1.3,1.2,2.0,0.2,0.1,1.1,7.9,12.7,31.0,SG,,duane washington jr,['SG']
Jeff Green,2.9,5.9,1.6,2.1,0.5,2.6,1.2,0.3,0.3,0.8,7.8,19.5,56.0,PF,,jeff green,['PF']
Tre Mann,2.9,7.5,0.6,0.8,1.2,2.3,1.8,0.6,0.2,0.9,7.7,17.7,67.0,PG,,tre mann,['PG']
Pat Connaughton,2.7,6.9,0.4,0.7,1.8,4.6,1.3,0.6,0.2,0.5,7.6,23.7,61.0,SF,,pat connaughton,['SF']
Joe Harris,2.7,5.9,0.2,0.4,1.9,2.2,1.4,0.5,0.2,0.6,7.6,20.6,74.0,SF,,joe harris,['SF']
Trey Lyles,2.5,5.5,1.4,1.7,1.2,4.1,0.9,0.4,0.4,0.9,7.6,16.9,74.0,PF,,trey lyles,['PF']
T.J. Warren,3.1,6.4,0.7,0.8,0.5,2.9,1.0,0.5,0.3,0.5,7.5,16.4,42.0,PF,,t j warren,['PF']
T.J. Warren,3.9,7.7,1.0,1.3,0.6,2.8,1.1,0.6,0.3,0.7,9.5,18.8,26.0,PF,,t j warren,['PF']
T.J. Warren,1.9,4.4,0.1,0.1,0.4,3.1,0.7,0.4,0.3,0.2,4.2,12.3,16.0,SF,,t j warren,['SF']
Devonte' Graham,2.2,5.9,1.3,1.8,1.6,1.7,2.7,0.6,0.2,0.7,7.4,18.3,73.0,PG,,devonte graham,['PG']
Devonte' Graham,1.6,4.4,0.8,1.1,1.2,1.4,2.2,0.6,0.2,0.5,5.3,15.3,53.0,PG,,devonte graham,['PG']
Devonte' Graham,3.8,10.0,2.7,3.6,2.7,2.5,4.0,0.8,0.3,1.3,13.0,26.4,20.0,PG,,devonte graham,['PG']
Torrey Craig,2.9,6.3,0.4,0.6,1.3,5.4,1.5,0.6,0.8,0.9,7.4,24.7,79.0,PF,,torrey craig,['PF']
Mitchell Robinson,3.2,4.7,1.0,2.1,0.0,9.4,0.9,0.9,1.8,0.7,7.4,27.0,59.0,C,,mitchell robinson,['C']
Obi Toppin,2.8,6.3,0.6,0.7,1.3,2.8,1.0,0.3,0.2,0.6,7.4,15.7,67.0,PF,,obi toppin,['PF']
Trendon Watford,2.9,5.2,1.2,1.6,0.4,3.8,2.1,0.5,0.2,1.1,7.4,19.1,62.0,PF,,trendon watford,['PF']
Delon Wright,2.8,5.8,1.0,1.2,0.8,3.6,3.9,1.8,0.3,0.9,7.4,24.4,50.0,PG,,delon wright,['PG']
Jay Huff,2.1,3.6,2.1,2.3,0.9,3.0,1.4,0.4,0.6,0.7,7.3,13.6,7.0,C,,jay huff,['C']
Josh Okogie,2.3,5.8,1.9,2.7,0.9,3.5,1.5,0.8,0.5,0.9,7.3,18.8,72.0,SG,,josh okogie,['SG']
Reggie Bullock,2.5,6.0,0.3,0.5,1.9,3.6,1.4,0.7,0.2,0.5,7.2,30.3,78.0,SF,,reggie bullock,['SF']
Isaiah Jackson,2.8,5.0,1.5,2.3,0.0,4.5,0.8,0.5,1.5,0.8,7.2,16.5,63.0,C,,isaiah jackson,['C']
Kendrick Nunn,2.7,6.4,0.5,0.6,1.1,1.6,1.3,0.4,0.1,0.9,7.1,13.8,70.0,SG,,kendrick nunn,['SG']
Kendrick Nunn,2.6,6.4,0.4,0.5,1.1,1.4,0.9,0.3,0.1,0.8,6.7,13.5,39.0,SG,,kendrick nunn,['SG']
Kendrick Nunn,2.9,6.4,0.6,0.6,1.2,1.7,1.8,0.5,0.1,1.1,7.5,14.1,31.0,SG,,kendrick nunn,['SG']
Troy Brown Jr.,2.6,6.1,0.4,0.5,1.4,4.1,1.3,0.8,0.2,0.6,7.1,24.5,76.0,SF,,troy brown jr,['SF']
Edmond Sumner,2.3,5.1,1.9,2.0,0.6,1.5,1.3,0.6,0.2,0.9,7.1,13.9,53.0,SG,,edmond sumner,['SG']
Lindell Wigginton,2.6,5.3,1.1,1.3,0.9,1.0,2.0,0.0,0.3,1.7,7.1,12.4,7.0,PG,,lindell wigginton,['PG']
Eugene Omoruyi,2.5,5.7,1.3,1.9,0.6,2.8,0.7,0.7,0.1,0.9,7.0,16.1,40.0,SF,,eugene omoruyi,['SF']
Eugene Omoruyi,1.9,4.1,0.7,1.2,0.3,2.3,0.5,0.6,0.0,0.7,4.9,11.8,23.0,SF,,eugene omoruyi,['SF']
Eugene Omoruyi,3.4,7.9,2.0,2.8,1.0,3.5,1.0,0.8,0.2,1.1,9.7,21.9,17.0,SF,,eugene omoruyi,['SF']
Chance Comanche,3.0,5.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,21.0,1.0,C,,chance comanche,['C']
Kevon Looney,3.0,4.7,1.1,1.9,0.0,9.3,2.5,0.6,0.6,0.5,7.0,23.9,82.0,C,,kevon looney,['C']
Joshua Primo,2.3,6.5,1.8,2.3,0.8,3.3,4.5,0.3,0.5,2.8,7.0,23.3,4.0,SG,,joshua primo,['SG']
Daniel Theis,3.0,6.3,0.7,1.7,0.3,3.1,1.3,0.3,0.9,0.4,7.0,15.6,7.0,C,,daniel theis,['C']
Xavier Tillman Sr.,3.1,5.0,0.8,1.5,0.1,5.0,1.6,1.0,0.5,0.7,7.0,19.3,61.0,C,,xavier tillman sr,['C']
Svi Mykhailiuk,2.4,5.4,0.8,1.2,1.3,1.7,1.7,0.5,0.1,0.8,6.9,14.6,32.0,SF,,svi mykhailiuk,['SF']
Svi Mykhailiuk,0.5,0.9,0.2,0.4,0.5,0.5,0.1,0.1,0.0,0.2,1.6,3.1,13.0,SF,,svi mykhailiuk,['SF']
Svi Mykhailiuk,3.7,8.5,1.2,1.8,1.9,2.4,2.7,0.7,0.2,1.2,10.6,22.5,19.0,SF,,svi mykhailiuk,['SF']
Jae Crowder,2.5,5.2,0.6,0.7,1.3,3.8,1.5,0.7,0.3,0.4,6.9,18.9,18.0,PF,,jae crowder,['PF']
Willy Hernangómez,2.3,4.4,2.1,2.7,0.1,4.7,0.9,0.4,0.3,1.0,6.9,12.1,38.0,C,,willy hernangomez,['C']
Joe Ingles,2.3,5.4,0.4,0.5,1.8,2.8,3.3,0.7,0.1,1.2,6.9,22.7,46.0,SF,,joe ingles,['SF']
Ty Jerome,2.6,5.4,0.8,0.9,0.8,1.7,3.0,0.5,0.1,0.7,6.9,18.1,45.0,SG,,ty jerome,['SG']
Cory Joseph,2.4,5.7,0.9,1.2,1.1,1.7,3.5,0.5,0.1,0.9,6.9,19.8,62.0,PG,,cory joseph,['PG']
Romeo Langford,2.8,6.0,0.9,1.3,0.4,2.7,1.2,0.6,0.3,0.7,6.9,19.6,43.0,SG,,romeo langford,['SG']
Ben Simmons,3.2,5.6,0.6,1.4,0.0,6.3,6.1,1.3,0.6,2.3,6.9,26.3,42.0,PG,,ben simmons,['PG']
Will Barton,2.5,6.5,0.7,0.8,1.2,2.4,2.0,0.5,0.2,0.9,6.8,17.7,56.0,SG,,will barton,['SG']
Will Barton,2.8,7.1,0.9,1.1,1.3,2.8,2.4,0.4,0.3,1.1,7.7,19.6,40.0,SG,,will barton,['SG']
Will Barton,1.8,4.9,0.1,0.1,0.9,1.6,1.1,0.7,0.2,0.2,4.5,13.2,16.0,SG,,will barton,['SG']
Larry Nance Jr.,2.9,4.7,0.8,1.2,0.2,5.4,1.8,0.9,0.6,0.6,6.8,21.2,65.0,C,,larry nance jr,['C']
Jeremiah Robinson-Earl,2.6,5.8,0.8,1.0,0.9,4.2,1.0,0.6,0.3,0.4,6.8,18.9,43.0,PF,,jeremiah robinson earl,['PF']
Aaron Wiggins,2.7,5.2,0.8,1.0,0.7,3.0,1.1,0.6,0.2,0.8,6.8,18.5,70.0,SG,,aaron wiggins,['SG']
Justise Winslow,2.8,6.8,0.7,1.0,0.5,5.0,3.4,1.0,0.4,1.5,6.8,26.8,29.0,PF,,justise winslow,['PF']
Terence Davis,2.4,5.7,0.5,0.7,1.4,2.2,1.0,0.7,0.2,0.8,6.7,13.1,64.0,SG,,terence davis,['SG']
Anthony Lamb,2.4,5.1,0.7,1.0,1.2,3.5,1.5,0.5,0.3,0.9,6.7,19.3,62.0,SF,,anthony lamb,['SF']
Isaiah Livers,2.3,5.5,0.6,0.8,1.4,2.8,0.8,0.5,0.5,0.6,6.7,23.1,52.0,PF,,isaiah livers,['PF']
Théo Maledon,2.3,5.8,1.4,1.7,0.6,2.8,3.5,0.8,0.3,1.3,6.7,19.4,44.0,PG,,theo maledon,['PG']
Dwight Powell,2.6,3.5,1.5,2.2,0.0,4.1,0.9,0.6,0.3,0.9,6.7,19.2,76.0,C,,dwight powell,['C']
David Roddy,2.6,6.0,0.6,0.9,0.9,2.8,0.8,0.4,0.3,0.8,6.7,18.0,70.0,PF,,david roddy,['PF']
Kevin Knox,2.4,5.3,0.7,1.0,1.0,2.8,0.5,0.4,0.2,0.8,6.6,15.1,63.0,SF,,kevin knox,['SF']
