Player,FGM,FGA,FTM,FTA,3PM,REB,AST,STL,BLK,TO,PTS,MIN,GP,Pos,Team,NameKey,PosList
Jamal Shead,2.7,6.7,0.7,0.9,1.0,1.5,4.2,0.8,0.1,1.6,7.1,19.6,75.0,PG,,jamal shead,['PG']
Jeff Dowtin Jr.,2.7,5.6,0.8,1.1,0.7,1.5,1.9,0.6,0.3,0.4,7.0,15.1,41.0,PG,,jeff dowtin jr,['PG']
Marcus Garrett,2.8,6.8,0.8,1.0,0.8,1.5,3.3,0.8,0.5,1.5,7.0,19.8,4.0,SG,,marcus garrett,['SG']
Isaiah Jackson,2.8,4.6,1.4,2.8,0.0,5.6,1.0,0.6,1.6,1.0,7.0,16.8,5.0,C,,isaiah jackson,['C']
Jaylen Sims,2.0,4.7,2.0,2.5,1.0,1.0,2.0,0.5,0.2,1.3,7.0,18.7,6.0,SG,,jaylen sims,['SG']
Orlando Robinson,2.6,5.9,1.2,1.6,0.4,5.0,1.8,0.4,0.4,1.1,6.9,17.5,44.0,C,,orlando robinson,['C']
Orlando Robinson,0.8,1.9,0.4,0.8,0.1,1.6,1.0,0.3,0.1,0.4,2.1,6.3,9.0,C,,orlando robinson,['C']
Orlando Robinson,3.1,7.0,1.4,1.8,0.5,5.9,1.9,0.4,0.4,1.3,8.1,20.4,35.0,C,,orlando robinson,['C']
Jake LaRavia,2.4,5.1,1.2,1.7,0.9,3.9,2.4,0.9,0.3,1.3,6.9,20.4,66.0,PF,,jake laravia,['PF']
Jake LaRavia,2.5,5.1,1.4,2.0,0.9,4.4,2.8,0.9,0.4,1.5,7.3,20.9,47.0,PF,,jake laravia,['PF']
Jake LaRavia,2.2,5.1,0.6,1.0,1.1,2.8,1.3,0.9,0.2,0.9,6.1,19.3,19.0,PF,,jake laravia,['PF']
Ryan Dunn,2.8,6.4,0.3,0.5,1.1,3.6,0.8,0.6,0.5,0.5,6.9,19.1,74.0,SF,,ryan dunn,['SF']
Jay Huff,2.5,4.8,0.7,0.9,1.3,2.0,0.6,0.3,0.9,0.5,6.9,11.7,64.0,C,,jay huff,['C']
Cameron Payne,2.5,6.2,0.7,0.8,1.3,1.4,2.8,0.5,0.2,0.7,6.9,15.1,72.0,PG,,cameron payne,['PG']
Antonio Reeves,2.6,5.6,0.6,0.8,1.2,1.4,0.9,0.5,0.1,0.7,6.9,15.0,44.0,SG,,antonio reeves,['SG']
Cody Martin,2.6,6.1,0.8,1.2,0.8,4.2,2.0,1.1,0.6,1.0,6.8,22.1,53.0,SF,,cody martin,['SF']
Cody Martin,3.0,6.9,0.9,1.3,1.0,4.5,2.3,1.1,0.7,1.1,7.8,24.8,39.0,SF,,cody martin,['SF']
Cody Martin,1.4,4.1,0.6,0.9,0.2,3.4,1.1,0.9,0.4,0.6,3.7,14.7,14.0,SF,,cody martin,['SF']
Bol Bol,2.7,5.1,0.6,0.7,0.9,2.9,0.6,0.3,0.7,0.6,6.8,12.4,36.0,PF,,bol bol,['PF']
Eric Gordon,2.2,5.2,0.9,1.2,1.4,1.2,1.7,0.7,0.3,0.7,6.8,19.7,39.0,SG,,eric gordon,['SG']
Jaxson Hayes,2.9,4.0,1.1,1.8,0.0,4.8,1.0,0.6,0.9,0.8,6.8,19.5,56.0,C,,jaxson hayes,['C']
Marcus Bagley,2.7,6.9,0.8,1.0,0.5,7.0,1.0,0.9,1.2,0.7,6.7,25.3,10.0,SF,,marcus bagley,['SF']
DaQuan Jeffries,2.5,6.2,0.5,0.6,1.2,2.9,1.1,0.6,0.5,0.7,6.7,22.8,47.0,SG,,daquan jeffries,['SG']
Lester Quiñones,2.4,6.0,0.8,1.0,1.0,1.5,1.8,0.2,0.2,1.1,6.6,14.1,13.0,SG,,lester quinones,['SG']
Lester Quiñones,1.0,2.0,0.3,0.3,0.0,1.0,0.3,0.0,0.0,1.0,2.3,4.3,4.0,SG,,lester quinones,['SG']
Lester Quiñones,3.0,7.8,1.1,1.3,1.4,1.7,2.6,0.3,0.2,1.1,8.6,18.4,9.0,SG,,lester quinones,['SG']
Vasilije Micić,2.3,6.7,0.8,1.0,1.1,2.2,3.1,0.4,0.0,1.9,6.6,19.1,41.0,PG,,vasilije micic,['PG']
Vasilije Micić,2.6,7.6,0.9,1.1,1.3,2.4,3.5,0.4,0.0,2.1,7.5,21.2,36.0,PG,,vasilije micic,['PG']
Vasilije Micić,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.6,0.0,4.2,5.0,PG,,vasilije micic,['PG']
Precious Achiuwa,2.9,5.7,0.7,1.2,0.2,5.6,1.0,0.8,0.7,0.8,6.6,20.5,57.0,C,,precious achiuwa,['C']
Trayce Jackson-Davis,2.8,4.9,1.0,1.6,0.0,5.0,1.7,0.4,0.6,0.7,6.6,15.6,62.0,C,,trayce jackson davis,['C']
Marcus Sasser,2.4,5.2,0.8,0.9,1.0,1.2,2.3,0.6,0.1,0.9,6.6,14.2,57.0,PG,,marcus sasser,['PG']
Vince Williams Jr.,2.5,6.2,0.7,0.9,1.0,3.6,2.0,0.4,0.3,1.2,6.6,18.5,27.0,SG,,vince williams jr,['SG']
Thomas Bryant,2.5,4.9,0.8,1.0,0.7,3.8,0.8,0.4,0.6,0.5,6.5,14.6,66.0,C,,thomas bryant,['C']
Thomas Bryant,1.2,2.8,1.1,1.1,0.6,3.2,0.4,0.1,0.9,0.2,4.1,11.5,10.0,C,,thomas bryant,['C']
Thomas Bryant,2.7,5.2,0.8,0.9,0.8,3.9,0.9,0.5,0.6,0.5,6.9,15.1,56.0,C,,thomas bryant,['C']
Donovan Clingan,2.7,5.0,0.9,1.6,0.2,7.9,1.1,0.5,1.6,1.1,6.5,19.8,67.0,C,,donovan clingan,['C']
Seth Curry,2.4,5.0,0.5,0.6,1.2,1.7,0.9,0.4,0.1,0.5,6.5,15.6,68.0,SG,,seth curry,['SG']
Haywood Highsmith,2.4,5.3,0.4,0.6,1.2,3.4,1.5,0.9,0.5,0.7,6.5,24.6,74.0,SF,,haywood highsmith,['SF']
Talen Horton-Tucker,2.3,5.0,1.2,1.7,0.7,1.7,1.4,0.4,0.2,0.7,6.5,12.5,58.0,SG,,talen horton tucker,['SG']
Trey Lyles,2.3,5.4,0.8,1.2,1.2,4.6,1.2,0.6,0.3,0.6,6.5,19.6,69.0,PF,,trey lyles,['PF']
Ajay Mitchell,2.5,5.1,0.8,1.0,0.6,1.9,1.8,0.7,0.1,0.8,6.5,16.6,36.0,SG,,ajay mitchell,['SG']
Gary Payton II,2.8,4.8,0.4,0.6,0.5,3.0,1.3,0.8,0.3,0.6,6.5,15.0,62.0,SG,,gary payton ii,['SG']
Zach Collins,2.4,4.7,1.1,1.2,0.5,4.5,1.7,0.5,0.5,0.9,6.4,15.3,64.0,PF,,zach collins,['PF']
Zach Collins,1.7,3.7,0.9,1.0,0.4,2.8,1.4,0.4,0.4,0.6,4.6,11.8,36.0,C,,zach collins,['C']
Zach Collins,3.3,6.1,1.4,1.5,0.6,6.7,2.1,0.5,0.5,1.3,8.6,19.7,28.0,PF,,zach collins,['PF']
Kris Dunn,2.6,5.9,0.2,0.3,1.0,3.4,2.8,1.7,0.4,1.0,6.4,24.1,74.0,PG,,kris dunn,['PG']
Ron Holland,2.4,5.1,1.1,1.5,0.4,2.7,1.0,0.6,0.2,0.9,6.4,15.6,81.0,SF,,ron holland,['SF']
KJ Martin,2.6,4.7,0.9,1.1,0.3,2.9,1.1,0.4,0.5,0.6,6.4,21.2,43.0,PF,,kj martin,['PF']
KJ Martin,2.5,4.1,1.0,1.2,0.3,3.0,0.8,0.5,0.7,0.5,6.4,20.0,24.0,PF,,kj martin,['PF']
KJ Martin,2.6,5.4,0.7,0.9,0.4,2.8,1.5,0.3,0.3,0.6,6.3,22.7,19.0,SF,,kj martin,['SF']
Gabe Vincent,2.3,5.8,0.2,0.3,1.5,1.3,1.4,0.7,0.2,0.6,6.4,21.2,72.0,PG,,gabe vincent,['PG']
Sandro Mamukelashvili,2.3,4.6,0.7,1.0,1.0,3.1,0.8,0.4,0.3,0.4,6.3,11.2,61.0,PF,,sandro mamukelashvili,['PF']
Jeremiah Robinson-Earl,2.4,5.3,0.7,0.8,0.8,4.8,1.3,0.6,0.1,0.8,6.3,18.8,66.0,PF,,jeremiah robinson earl,['PF']
Kenrich Williams,2.5,5.1,0.4,0.6,1.0,3.5,1.4,0.6,0.1,0.6,6.3,16.4,69.0,PF,,kenrich williams,['PF']
Bones Hyland,2.0,4.9,1.0,1.1,1.3,1.0,1.3,0.8,0.2,1.0,6.2,10.0,24.0,PG,,bones hyland,['PG']
Bones Hyland,2.3,5.8,1.2,1.3,1.6,1.2,1.4,0.9,0.2,1.2,7.2,11.1,20.0,PG,,bones hyland,['PG']
Bones Hyland,0.5,0.8,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.3,1.3,4.3,4.0,PG,,bones hyland,['PG']
Jonathan Mogbo,2.5,5.7,1.0,1.3,0.3,4.9,2.3,0.9,0.5,1.1,6.2,20.4,63.0,PF,,jonathan mogbo,['PF']
Ryan Rollins,2.4,4.8,0.6,0.8,0.9,1.9,1.9,0.8,0.3,0.9,6.2,14.6,56.0,PG,,ryan rollins,['PG']
Dru Smith,2.2,4.4,0.6,0.9,1.1,2.6,1.6,1.5,0.4,1.2,6.2,19.1,14.0,SG,,dru smith,['SG']
Isaac Okoro,2.3,4.9,0.6,0.8,1.0,2.4,1.2,0.6,0.3,0.4,6.1,19.1,55.0,SG,,isaac okoro,['SG']
Jarace Walker,2.3,4.8,0.6,0.9,1.0,3.1,1.5,0.7,0.3,1.0,6.1,15.8,75.0,PF,,jarace walker,['PF']
N'Faly Dante,2.5,3.3,1.0,1.3,0.0,5.3,0.5,0.3,1.3,0.5,6.0,12.8,4.0,C,,n faly dante,['C']
Mouhamed Gueye,2.2,5.2,1.0,1.3,0.6,4.2,0.8,0.8,1.0,0.5,6.0,16.2,33.0,PF,,mouhamed gueye,['PF']
Luke Kornet,2.6,3.8,0.9,1.3,0.0,5.3,1.6,0.5,1.0,0.4,6.0,18.6,73.0,C,,luke kornet,['C']
Isaiah Mobley,2.0,7.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,0.0,6.0,17.0,1.0,PF,,isaiah mobley,['PF']
Isaiah Stewart,2.4,4.4,0.9,1.2,0.2,5.5,1.7,0.4,1.4,0.9,6.0,19.9,72.0,C,,isaiah stewart,['C']
James Wiseman,2.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,C,,james wiseman,['C']
Isaiah Wong,2.1,5.3,1.3,1.7,0.7,1.6,1.4,0.6,0.0,0.9,6.0,13.3,20.0,SG,,isaiah wong,['SG']
Cole Swider,2.2,6.3,0.0,0.1,1.5,2.7,0.3,0.4,0.2,0.4,5.9,16.9,10.0,SF,,cole swider,['SF']
Cole Swider,0.0,2.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,6.5,2.0,SF,,cole swider,['SF']
Cole Swider,2.8,7.3,0.0,0.1,1.9,3.1,0.3,0.5,0.3,0.5,7.4,19.5,8.0,SF,,cole swider,['SF']
Chuma Okeke,2.2,4.4,0.2,0.3,1.2,5.2,1.7,0.6,0.4,0.3,5.9,21.8,9.0,PF,,chuma okeke,['PF']
Chuma Okeke,2.6,4.7,0.3,0.4,1.4,6.1,1.9,0.7,0.4,0.4,6.9,24.4,7.0,PF,,chuma okeke,['PF']
Chuma Okeke,1.0,3.5,0.0,0.0,0.5,2.0,1.0,0.0,0.5,0.0,2.5,12.5,2.0,PF,,chuma okeke,['PF']
Kyle Anderson,2.3,5.0,0.8,1.1,0.4,3.4,2.4,0.7,0.5,0.6,5.9,16.4,61.0,PF,,kyle anderson,['PF']
Kyle Anderson,2.1,4.7,0.5,0.8,0.5,3.1,2.3,0.7,0.6,0.6,5.3,15.0,36.0,PF,,kyle anderson,['PF']
Kyle Anderson,2.6,5.4,1.2,1.5,0.2,3.8,2.6,0.6,0.5,0.7,6.7,18.4,25.0,SF,,kyle anderson,['SF']
Simone Fontecchio,2.0,5.0,0.9,1.1,1.0,2.9,0.9,0.4,0.2,0.7,5.9,16.5,75.0,SF,,simone fontecchio,['SF']
Collin Gillespie,2.1,4.8,0.6,0.7,1.2,2.4,2.4,0.6,0.2,0.5,5.9,14.0,33.0,PG,,collin gillespie,['PG']
Tidjane Salaün,1.9,5.8,1.1,1.6,1.0,4.7,1.2,0.5,0.2,1.0,5.9,20.7,60.0,PF,,tidjane salaun,['PF']
Jaylin Williams,2.1,4.7,0.5,0.6,1.3,5.6,2.6,0.5,0.6,0.7,5.9,16.7,47.0,PF,,jaylin williams,['PF']
Moses Brown,2.6,3.8,0.6,0.8,0.0,3.4,0.2,0.5,0.3,0.8,5.8,9.2,13.0,C,,moses brown,['C']
Moses Brown,1.4,2.2,0.3,0.6,0.0,1.4,0.0,0.2,0.1,0.7,3.2,5.1,9.0,C,,moses brown,['C']
Moses Brown,5.3,7.3,1.3,1.5,0.0,7.8,0.5,1.0,0.8,1.3,11.8,18.3,4.0,C,,moses brown,['C']
Adem Bona,2.3,3.3,1.2,1.7,0.0,4.2,0.5,0.4,1.2,1.1,5.8,15.6,58.0,C,,adem bona,['C']
Quenton Jackson,2.1,4.4,1.1,1.4,0.5,1.6,1.9,0.8,0.2,0.6,5.8,13.6,28.0,PG,,quenton jackson,['PG']
Robert Williams,2.5,3.9,0.8,0.9,0.1,5.9,1.1,0.7,1.7,0.9,5.8,17.6,20.0,C,,robert williams,['C']
Moussa Diabaté,2.4,3.9,1.0,1.6,0.0,6.2,0.8,0.6,0.6,0.9,5.7,17.5,71.0,C,,moussa diabate,['C']
Dariq Whitehead,2.0,4.8,0.2,0.3,1.7,1.5,0.6,0.3,0.1,0.8,5.7,12.3,20.0,SF,,dariq whitehead,['SF']
Landry Shamet,2.1,4.6,0.2,0.4,1.2,1.2,0.5,0.5,0.0,0.4,5.7,15.2,50.0,SG,,landry shamet,['SG']
Jordan Goodwin,2.2,5.0,0.3,0.4,0.9,3.9,1.4,1.0,0.4,0.9,5.6,18.7,29.0,PG,,jordan goodwin,['PG']
Shake Milton,2.0,4.5,0.8,1.0,0.7,1.8,1.8,0.4,0.1,0.7,5.5,14.7,57.0,SG,,shake milton,['SG']
Shake Milton,2.7,5.8,0.9,1.2,1.0,1.9,2.4,0.6,0.0,0.7,7.4,18.2,27.0,SG,,shake milton,['SG']
Shake Milton,1.4,3.2,0.7,0.9,0.3,1.8,1.3,0.3,0.1,0.7,3.9,11.5,30.0,SG,,shake milton,['SG']
Aaron Holiday,1.9,4.3,0.5,0.7,1.2,1.3,1.3,0.3,0.2,0.6,5.5,12.8,62.0,PG,,aaron holiday,['PG']
Jeff Green,1.9,3.8,0.7,0.8,0.9,1.8,0.6,0.2,0.1,0.3,5.4,12.4,32.0,PF,,jeff green,['PF']
Jonathan Isaac,1.9,4.6,1.0,1.5,0.5,4.4,0.6,0.9,1.1,0.5,5.4,15.4,71.0,PF,,jonathan isaac,['PF']
Dean Wade,1.9,4.6,0.3,0.5,1.4,4.2,1.3,0.7,0.3,0.4,5.4,21.2,59.0,PF,,dean wade,['PF']
Keaton Wallace,2.1,5.2,0.4,0.4,0.9,1.6,2.6,0.9,0.3,1.1,5.4,16.2,31.0,PG,,keaton wallace,['PG']
Kobe Bufkin,1.8,4.7,1.3,1.8,0.4,2.1,1.7,0.3,0.2,0.8,5.3,12.4,10.0,SG,,kobe bufkin,['SG']
Jamal Cain,1.8,4.3,0.9,1.4,0.7,2.3,0.6,0.6,0.2,0.6,5.3,13.6,37.0,SF,,jamal cain,['SF']
Pat Connaughton,2.0,4.3,0.6,0.8,0.6,2.7,1.7,0.2,0.3,0.6,5.3,14.7,41.0,SG,,pat connaughton,['SG']
Kevin Love,1.8,5.0,0.7,1.0,1.0,4.1,1.0,0.7,0.2,0.6,5.3,10.9,23.0,PF,,kevin love,['PF']
Ben Sheppard,1.9,4.6,0.4,0.4,1.1,2.8,1.3,0.6,0.2,0.3,5.3,19.5,63.0,SG,,ben sheppard,['SG']
Monte Morris,1.8,4.3,0.8,0.9,0.7,1.5,1.6,0.4,0.1,0.5,5.2,12.7,45.0,PG,,monte morris,['PG']
Jabari Walker,2.0,3.8,0.8,1.2,0.5,3.5,0.6,0.6,0.1,0.6,5.2,12.5,60.0,SF,,jabari walker,['SF']
Javonte Green,1.8,4.2,0.8,1.1,0.7,3.2,0.8,1.0,0.5,0.5,5.1,18.5,68.0,SG,,javonte green,['SG']
Javonte Green,2.0,4.5,1.0,1.3,0.8,3.6,0.9,1.1,0.6,0.6,5.8,21.8,50.0,SG,,javonte green,['SG']
Javonte Green,1.3,3.5,0.3,0.6,0.4,2.2,0.6,0.6,0.1,0.2,3.3,9.2,18.0,SG,,javonte green,['SG']
Alex Reese,1.7,3.6,0.6,0.8,1.0,3.1,0.3,0.7,0.7,0.4,5.1,14.4,15.0,PF,,alex reese,['PF']
Alex Reese,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,PF,,alex reese,['PF']
Alex Reese,1.8,3.8,0.6,0.9,1.1,3.3,0.3,0.7,0.7,0.4,5.3,15.3,14.0,PF,,alex reese,['PF']
Bismack Biyombo,2.4,4.1,0.4,0.9,0.0,5.6,1.1,0.6,0.8,1.0,5.1,18.9,28.0,C,,bismack biyombo,['C']
Mitchell Robinson,2.2,3.3,0.8,1.1,0.0,5.9,0.8,0.9,1.1,0.6,5.1,17.1,17.0,C,,mitchell robinson,['C']
Kai Jones,2.2,2.7,0.6,0.8,0.0,3.1,0.6,0.4,0.6,0.5,5.0,11.7,40.0,C,,kai jones,['C']
Kai Jones,0.9,1.3,0.3,0.4,0.0,1.6,0.4,0.2,0.5,0.4,2.2,7.4,28.0,C,,kai jones,['C']
Kai Jones,5.1,6.1,1.2,1.7,0.1,6.6,1.3,0.8,0.8,0.7,11.4,21.7,12.0,C,,kai jones,['C']
Ben Simmons,2.3,4.4,0.5,0.6,0.0,4.7,5.6,0.7,0.5,2.0,5.0,22.0,51.0,PG,,ben simmons,['PG']
Ben Simmons,2.8,5.2,0.5,0.8,0.0,5.2,6.9,0.8,0.5,2.7,6.2,25.0,33.0,PG,,ben simmons,['PG']
Ben Simmons,1.3,2.9,0.3,0.4,0.0,3.8,3.1,0.7,0.4,0.8,2.9,16.4,18.0,PG,,ben simmons,['PG']
Malaki Branham,1.9,4.0,0.6,0.7,0.7,1.1,0.8,0.2,0.0,0.7,5.0,9.1,47.0,SG,,malaki branham,['SG']
Neemias Queta,2.1,3.3,0.7,1.0,0.0,3.8,0.7,0.3,0.7,0.6,5.0,13.9,62.0,C,,neemias queta,['C']
Alondes Williams,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,SG,,alondes williams,['SG']
Jaylen Martin,1.9,4.6,0.6,0.6,0.4,2.8,1.1,0.6,0.0,0.8,4.9,14.9,16.0,SF,,jaylen martin,['SF']
Jaylen Martin,0.3,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.7,3.0,SF,,jaylen martin,['SF']
Jaylen Martin,2.3,5.5,0.7,0.8,0.5,3.4,1.3,0.7,0.0,0.9,5.8,18.0,13.0,SF,,jaylen martin,['SF']
Lindy Waters III,1.8,4.8,0.2,0.2,1.2,2.1,1.0,0.5,0.2,0.4,4.9,15.0,52.0,SG,,lindy waters iii,['SG']
Lindy Waters III,2.0,5.4,0.2,0.3,1.3,2.5,1.1,0.6,0.3,0.4,5.5,17.2,38.0,SG,,lindy waters iii,['SG']
Lindy Waters III,1.1,3.1,0.0,0.0,1.1,1.0,0.7,0.4,0.1,0.2,3.4,8.8,14.0,SG,,lindy waters iii,['SG']
Trevelin Queen,1.8,4.7,0.6,0.7,0.7,1.7,1.2,1.0,0.3,0.7,4.9,13.9,31.0,SG,,trevelin queen,['SG']
Jock Landale,1.9,3.6,0.6,1.0,0.3,3.3,0.9,0.3,0.2,0.5,4.8,11.9,42.0,C,,jock landale,['C']
Colin Castleton,1.8,3.8,1.1,1.5,0.1,4.7,1.1,0.3,0.4,0.9,4.7,16.6,26.0,C,,colin castleton,['C']
Colin Castleton,0.2,1.0,1.0,1.1,0.0,0.9,0.0,0.1,0.1,0.1,1.4,4.6,10.0,C,,colin castleton,['C']
Colin Castleton,2.9,5.8,1.2,1.6,0.2,6.9,1.6,0.5,0.7,1.9,7.2,26.2,11.0,C,,colin castleton,['C']
Colin Castleton,2.4,4.8,1.2,1.8,0.0,7.4,2.0,0.2,0.2,0.2,6.0,19.6,5.0,C,,colin castleton,['C']
Taylor Hendricks,1.3,6.0,1.0,1.3,1.0,5.0,0.7,1.7,1.3,0.7,4.7,25.0,3.0,PF,,taylor hendricks,['PF']
David Roddy,1.7,3.8,0.6,0.8,0.6,2.5,1.1,0.4,0.3,0.7,4.6,12.4,33.0,PF,,david roddy,['PF']
David Roddy,1.6,3.4,0.7,0.8,0.6,2.6,1.1,0.4,0.3,0.7,4.5,12.8,27.0,PF,,david roddy,['PF']
David Roddy,2.7,6.3,0.0,0.0,0.7,3.0,1.0,0.7,0.0,0.3,6.0,9.7,3.0,PF,,david roddy,['PF']
David Roddy,1.7,4.3,0.7,1.3,0.3,1.7,0.7,0.0,0.3,0.3,4.3,11.7,3.0,PF,,david roddy,['PF']
Drew Eubanks,1.9,3.2,0.8,1.2,0.0,3.7,0.9,0.2,0.6,0.7,4.6,12.2,61.0,C,,drew eubanks,['C']
Drew Eubanks,2.4,3.9,1.0,1.5,0.1,4.5,1.2,0.3,0.9,0.8,5.8,15.4,37.0,C,,drew eubanks,['C']
Drew Eubanks,1.1,2.0,0.5,0.6,0.0,2.4,0.4,0.1,0.3,0.4,2.7,7.4,24.0,C,,drew eubanks,['C']
Pelle Larsson,1.6,3.7,0.7,1.1,0.6,1.7,1.2,0.6,0.1,0.4,4.6,14.2,55.0,SG,,pelle larsson,['SG']
Julian Phillips,1.6,3.6,0.8,1.0,0.6,2.1,0.5,0.5,0.3,0.3,4.6,14.2,79.0,SF,,julian phillips,['SF']
Cody Williams,1.7,5.1,0.6,0.8,0.7,2.3,1.2,0.5,0.3,0.9,4.6,21.2,50.0,SG,,cody williams,['SG']
Rob Dillingham,1.9,4.3,0.2,0.3,0.5,1.0,2.0,0.4,0.0,1.1,4.5,10.5,49.0,PG,,rob dillingham,['PG']
Jett Howard,1.6,4.4,0.3,0.4,0.9,1.2,0.7,0.2,0.2,0.6,4.5,11.7,60.0,SF,,jett howard,['SF']
Kevon Looney,1.9,3.7,0.7,1.3,0.0,6.1,1.6,0.6,0.5,0.5,4.5,15.0,76.0,C,,kevon looney,['C']
Mason Plumlee,1.7,2.7,1.1,1.7,0.0,6.1,1.8,0.4,0.6,0.8,4.5,17.6,74.0,C,,mason plumlee,['C']
Dalen Terry,1.6,3.7,0.7,0.9,0.5,1.7,1.3,0.6,0.2,0.7,4.5,13.5,73.0,SG,,dalen terry,['SG']
Marvin Bagley III,1.8,3.4,0.7,1.1,0.1,2.7,0.4,0.3,0.3,0.4,4.4,8.5,31.0,PF,,marvin bagley iii,['PF']
Marvin Bagley III,2.0,3.7,0.8,1.2,0.1,2.9,0.4,0.4,0.3,0.6,4.9,8.7,19.0,C,,marvin bagley iii,['C']
Marvin Bagley III,1.4,2.9,0.7,1.0,0.1,2.3,0.3,0.2,0.3,0.1,3.6,8.3,12.0,PF,,marvin bagley iii,['PF']
Charles Bassey,1.9,3.3,0.6,0.9,0.0,4.2,0.5,0.4,0.8,0.6,4.4,10.4,36.0,C,,charles bassey,['C']
Tony Bradley,2.1,3.2,0.1,0.4,0.1,3.0,0.4,0.1,0.6,0.4,4.4,8.1,14.0,C,,tony bradley,['C']
Reggie Jackson,1.7,4.3,0.2,0.3,0.8,1.4,1.5,0.5,0.1,0.5,4.4,12.4,31.0,PG,,reggie jackson,['PG']
Reed Sheppard,1.6,4.6,0.3,0.3,0.9,1.5,1.4,0.7,0.3,0.7,4.4,12.6,52.0,PG,,reed sheppard,['PG']
Lamar Stevens,1.7,3.7,0.5,0.6,0.5,2.2,0.5,0.3,0.2,0.6,4.4,9.1,17.0,PF,,lamar stevens,['PF']
Mo Bamba,1.6,3.5,0.6,0.8,0.5,4.5,0.6,0.3,1.0,0.6,4.3,12.9,32.0,C,,mo bamba,['C']
Mo Bamba,1.7,3.7,0.6,0.9,0.5,4.3,0.6,0.3,1.0,0.7,4.6,12.6,28.0,C,,mo bamba,['C']
Mo Bamba,1.0,2.3,0.5,0.5,0.0,6.3,0.5,0.0,0.8,0.3,2.5,15.3,4.0,C,,mo bamba,['C']
Jevon Carter,1.5,4.1,0.2,0.3,1.0,1.1,1.1,0.4,0.1,0.3,4.3,8.9,36.0,PG,,jevon carter,['PG']
Micah Potter,1.5,3.6,0.4,0.5,0.8,4.3,0.8,0.4,0.4,0.8,4.3,18.6,38.0,C,,micah potter,['C']
Terrence Shannon Jr.,1.7,3.6,0.5,0.7,0.3,1.5,1.0,0.2,0.2,0.5,4.3,10.6,32.0,SG,,terrence shannon jr,['SG']
Daniel Theis,1.6,3.4,0.8,1.0,0.2,4.3,1.6,0.5,0.5,0.7,4.3,16.3,38.0,C,,daniel theis,['C']
Torrey Craig,1.5,3.5,0.3,0.5,0.9,2.8,0.7,0.3,0.5,0.3,4.2,12.1,26.0,SF,,torrey craig,['SF']
Torrey Craig,2.4,5.0,0.3,0.4,1.7,2.8,0.6,0.2,0.1,0.0,6.9,12.6,9.0,SF,,torrey craig,['SF']
Torrey Craig,0.9,2.6,0.3,0.5,0.5,2.8,0.7,0.4,0.6,0.5,2.7,11.8,17.0,SF,,torrey craig,['SF']
Wendell Moore Jr.,1.6,3.5,0.5,0.6,0.4,2.6,1.2,0.6,0.1,0.8,4.2,13.9,36.0,SG,,wendell moore jr,['SG']
Wendell Moore Jr.,1.2,2.5,0.7,0.7,0.2,2.2,1.2,0.5,0.2,0.5,3.2,11.0,20.0,SG,,wendell moore jr,['SG']
Wendell Moore Jr.,2.3,4.8,0.3,0.5,0.6,3.2,1.2,0.6,0.1,1.1,5.4,17.5,16.0,SG,,wendell moore jr,['SG']
Dominick Barlow,1.7,3.2,0.6,0.9,0.2,2.4,0.5,0.3,0.5,0.1,4.2,10.7,35.0,SF,,dominick barlow,['SF']
Kessler Edwards,1.7,3.4,0.3,0.3,0.6,2.9,1.1,0.5,0.5,0.4,4.2,15.2,40.0,SF,,kessler edwards,['SF']
Oso Ighodaro,1.9,3.1,0.5,0.8,0.0,3.6,1.2,0.5,0.5,0.6,4.2,17.1,61.0,PF,,oso ighodaro,['PF']
Kris Murray,1.7,4.0,0.4,0.8,0.4,2.6,1.0,0.5,0.2,0.6,4.2,15.1,69.0,SF,,kris murray,['SF']
Duop Reath,1.5,3.6,0.4,0.5,0.7,2.0,0.6,0.3,0.3,0.3,4.2,10.2,46.0,C,,duop reath,['C']
Cam Spencer,1.4,3.3,0.8,0.8,0.8,1.2,1.4,0.4,0.0,0.2,4.2,10.1,25.0,SG,,cam spencer,['SG']
Maxwell Lewis,1.6,3.9,0.3,0.4,0.7,2.0,0.7,0.3,0.3,0.5,4.1,11.7,28.0,SF,,maxwell lewis,['SF']
Maxwell Lewis,0.3,0.9,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.3,0.6,4.1,7.0,SF,,maxwell lewis,['SF']
Maxwell Lewis,2.0,4.9,0.3,0.5,0.9,2.5,0.8,0.4,0.3,0.6,5.3,14.2,21.0,SF,,maxwell lewis,['SF']
Jaylen Clark,1.4,3.0,0.7,0.9,0.6,1.3,0.7,0.9,0.1,0.2,4.1,13.1,40.0,SG,,jaylen clark,['SG']
