Player,FGM,FGA,FTM,FTA,3PM,REB,AST,STL,BLK,TO,PTS,MIN,GP,Pos,Team,NameKey,PosList
Jaylen Nowell,2.4,6.1,0.3,0.3,0.4,1.6,1.8,0.3,0.0,0.6,5.7,17.3,9.0,SG,,jaylen nowell,['SG']
Jaylen Nowell,3.0,5.8,1.0,1.5,0.5,2.5,0.8,0.3,0.5,0.5,7.5,14.5,4.0,SG,,jaylen nowell,['SG']
Patrick Beverley,2.2,5.2,1.0,1.2,0.8,3.3,2.9,0.6,0.4,0.9,6.2,20.0,73.0,PG,,patrick beverley,['PG']
Patrick Beverley,2.2,5.1,1.1,1.3,0.7,3.1,3.1,0.5,0.4,1.0,6.3,19.6,47.0,PG,,patrick beverley,['PG']
Patrick Beverley,2.1,5.3,0.9,1.0,1.0,3.6,2.6,0.7,0.5,0.6,6.0,20.9,26.0,PG,,patrick beverley,['PG']
Jae Crowder,2.3,5.4,0.5,0.7,1.2,3.2,1.3,0.8,0.2,0.5,6.2,23.1,50.0,PF,,jae crowder,['PF']
Keon Johnson,1.6,4.2,2.2,2.4,0.8,1.4,0.6,0.6,0.2,1.0,6.2,12.2,5.0,SG,,keon johnson,['SG']
Haywood Highsmith,2.3,5.0,0.3,0.5,1.2,3.2,1.1,0.8,0.5,0.5,6.1,20.7,66.0,PF,,haywood highsmith,['PF']
Vit Krejci,2.3,4.7,0.2,0.3,1.3,2.4,2.3,0.6,0.3,0.9,6.1,24.6,22.0,PG,,vit krejci,['PG']
Kris Murray,2.3,5.9,0.6,0.9,0.8,3.6,1.3,0.9,0.3,0.9,6.1,21.7,62.0,SF,,kris murray,['SF']
Ben Simmons,2.9,4.9,0.4,1.0,0.0,7.9,5.7,0.8,0.6,1.8,6.1,23.9,15.0,PG,,ben simmons,['PG']
Zavier Simpson,2.4,7.7,0.4,0.6,0.7,2.9,3.6,1.0,0.4,1.4,6.0,23.0,7.0,PG,,zavier simpson,['PG']
Tosan Evbuomwan,2.1,4.2,1.0,1.5,0.7,3.5,0.9,0.4,0.3,0.5,5.9,21.6,17.0,SF,,tosan evbuomwan,['SF']
Tosan Evbuomwan,1.0,3.8,0.0,0.0,0.5,3.5,1.5,0.0,0.3,0.3,2.5,18.5,4.0,SF,,tosan evbuomwan,['SF']
Tosan Evbuomwan,2.5,4.3,1.3,1.9,0.8,3.5,0.8,0.5,0.3,0.6,7.0,22.5,13.0,SF,,tosan evbuomwan,['SF']
Justin Champagnie,2.1,5.2,0.8,1.0,0.9,3.5,1.3,0.7,0.6,0.7,5.9,15.7,15.0,SF,,justin champagnie,['SF']
Nick Smith Jr.,2.2,5.7,0.3,0.3,1.2,1.4,1.2,0.2,0.1,0.8,5.9,14.3,51.0,SG,,nick smith jr,['SG']
Ochai Agbaji,2.3,5.6,0.5,0.7,0.8,2.8,1.1,0.6,0.6,0.8,5.8,21.0,78.0,SG,,ochai agbaji,['SG']
Ochai Agbaji,2.1,4.9,0.3,0.4,0.9,2.5,0.9,0.5,0.6,0.7,5.4,19.7,51.0,SG,,ochai agbaji,['SG']
Ochai Agbaji,2.7,6.8,0.8,1.3,0.6,3.3,1.3,0.7,0.6,1.1,6.7,23.6,27.0,SG,,ochai agbaji,['SG']
Noah Clowney,2.2,4.0,0.9,1.3,0.5,3.5,0.8,0.3,0.7,0.7,5.8,16.1,23.0,PF,,noah clowney,['PF']
Dyson Daniels,2.3,5.1,0.6,0.9,0.7,3.9,2.7,1.4,0.4,1.0,5.8,22.3,61.0,PG,,dyson daniels,['PG']
Danilo Gallinari,1.7,3.9,1.7,2.0,0.6,2.2,1.1,0.3,0.1,0.5,5.7,12.9,49.0,SF,,danilo gallinari,['SF']
Danilo Gallinari,2.2,5.0,1.8,2.2,0.8,2.9,1.2,0.2,0.1,0.5,7.0,14.8,26.0,PF,,danilo gallinari,['PF']
Danilo Gallinari,2.0,3.7,3.5,4.0,1.2,2.3,2.0,0.3,0.3,0.2,8.7,15.0,6.0,SF,,danilo gallinari,['SF']
Danilo Gallinari,0.8,2.2,0.9,1.1,0.2,1.1,0.7,0.4,0.1,0.6,2.8,9.1,17.0,SF,,danilo gallinari,['SF']
Thomas Bryant,2.3,3.9,1.1,1.2,0.1,3.7,0.6,0.3,0.4,0.6,5.7,11.6,38.0,C,,thomas bryant,['C']
Torrey Craig,2.0,4.7,0.5,0.7,1.1,4.1,1.1,0.6,0.4,0.6,5.7,19.8,53.0,SF,,torrey craig,['SF']
Larry Nance Jr.,2.3,4.0,0.8,1.0,0.4,5.0,1.9,1.0,0.3,0.8,5.7,19.9,61.0,C,,larry nance jr,['C']
Pat Connaughton,2.0,4.6,0.6,0.8,1.1,3.1,2.1,0.5,0.3,0.6,5.6,22.1,76.0,SF,,pat connaughton,['SF']
Craig Porter Jr.,2.3,4.5,0.8,1.1,0.2,2.1,2.3,0.4,0.3,0.9,5.6,12.7,51.0,PG,,craig porter jr,['PG']
Mitchell Robinson,2.4,4.1,0.9,2.1,0.0,8.5,0.6,1.2,1.1,0.8,5.6,24.8,31.0,C,,mitchell robinson,['C']
Malachi Flynn,2.0,4.7,0.8,1.0,0.8,1.7,1.9,0.6,0.1,0.9,5.5,12.7,69.0,PG,,malachi flynn,['PG']
Malachi Flynn,1.8,4.4,0.5,0.7,0.9,2.1,2.4,0.6,0.2,1.1,5.1,15.3,31.0,PG,,malachi flynn,['PG']
Malachi Flynn,0.6,1.6,0.6,0.8,0.3,0.4,0.4,0.1,0.0,0.2,2.2,4.3,14.0,PG,,malachi flynn,['PG']
Malachi Flynn,3.0,6.9,1.1,1.6,1.0,1.8,2.1,0.8,0.1,1.1,8.0,14.3,24.0,PG,,malachi flynn,['PG']
Doug McDermott,1.9,4.4,0.2,0.3,1.5,0.9,1.1,0.3,0.0,0.4,5.5,14.1,64.0,SF,,doug mcdermott,['SF']
Doug McDermott,2.1,4.7,0.2,0.4,1.7,1.0,1.2,0.2,0.0,0.5,6.0,15.2,46.0,SF,,doug mcdermott,['SF']
Doug McDermott,1.6,3.8,0.1,0.1,1.0,0.6,0.7,0.3,0.0,0.2,4.2,11.3,18.0,SF,,doug mcdermott,['SF']
Dexter Dennis,2.5,4.8,0.3,0.8,0.3,2.3,1.0,0.0,0.3,0.8,5.5,7.5,4.0,SG,,dexter dennis,['SG']
Gary Payton II,2.3,4.2,0.3,0.5,0.5,2.6,1.1,0.9,0.4,0.6,5.5,15.5,44.0,SG,,gary payton ii,['SG']
Neemias Queta,2.4,3.7,0.7,1.0,0.0,4.4,0.7,0.5,0.8,0.5,5.5,11.9,28.0,C,,neemias queta,['C']
Ricky Council IV,1.7,3.5,1.7,2.2,0.4,1.4,0.5,0.3,0.0,0.2,5.4,9.0,32.0,SG,,ricky council iv,['SG']
Kris Dunn,2.2,4.7,0.3,0.5,0.6,2.9,3.8,1.0,0.4,1.2,5.4,18.9,66.0,PG,,kris dunn,['PG']
Keon Ellis,1.9,4.1,0.5,0.6,1.2,2.2,1.5,0.9,0.5,0.6,5.4,17.2,57.0,SG,,keon ellis,['SG']
Cam Reddish,1.9,4.9,0.9,1.1,0.8,2.1,1.0,1.0,0.3,0.6,5.4,20.5,48.0,SF,,cam reddish,['SF']
Matt Ryan,1.8,4.0,0.5,0.5,1.5,1.4,0.6,0.2,0.0,0.7,5.4,13.9,28.0,SF,,matt ryan,['SF']
Matisse Thybulle,1.9,4.9,0.3,0.4,1.2,2.1,1.4,1.7,0.8,0.6,5.4,22.9,65.0,SF,,matisse thybulle,['SF']
Sasha Vezenkov,2.0,4.5,0.3,0.4,1.1,2.3,0.5,0.5,0.2,0.3,5.4,12.2,42.0,PF,,sasha vezenkov,['PF']
Dean Wade,1.8,4.3,0.4,0.5,1.5,4.0,0.8,0.7,0.5,0.4,5.4,20.5,54.0,PF,,dean wade,['PF']
Darius Bazley,2.0,3.3,1.1,1.3,0.2,3.1,0.8,0.7,0.8,0.9,5.3,16.9,9.0,PF,,darius bazley,['PF']
Darius Bazley,0.0,0.3,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.3,0.0,3.3,3.0,PF,,darius bazley,['PF']
Darius Bazley,3.0,4.8,1.7,2.0,0.3,4.5,0.8,1.0,1.2,1.2,8.0,23.7,6.0,PF,,darius bazley,['PF']
Xavier Tillman Sr.,2.2,5.2,0.4,0.9,0.4,3.9,1.4,0.9,0.8,0.6,5.3,18.0,54.0,PF,,xavier tillman sr,['PF']
Xavier Tillman Sr.,2.6,6.3,0.5,1.3,0.4,4.6,1.7,1.2,1.0,0.9,6.0,20.6,34.0,C,,xavier tillman sr,['C']
Xavier Tillman Sr.,1.7,3.3,0.2,0.4,0.4,2.7,1.0,0.5,0.5,0.3,4.0,13.7,20.0,PF,,xavier tillman sr,['PF']
Nicolas Batum,1.9,4.3,0.3,0.4,1.2,4.1,2.1,0.8,0.6,0.7,5.3,25.5,60.0,PF,,nicolas batum,['PF']
Nicolas Batum,1.0,2.7,0.0,0.0,0.7,2.3,1.7,1.0,1.3,0.3,2.7,18.0,3.0,PF,,nicolas batum,['PF']
Nicolas Batum,2.0,4.4,0.3,0.4,1.2,4.2,2.2,0.8,0.6,0.7,5.5,25.9,57.0,PF,,nicolas batum,['PF']
Luke Kornet,2.3,3.2,0.8,0.9,0.0,4.1,1.1,0.4,1.0,0.3,5.3,15.6,63.0,C,,luke kornet,['C']
Davion Mitchell,2.0,4.5,0.4,0.6,0.8,1.3,1.9,0.2,0.0,0.6,5.3,15.3,72.0,PG,,davion mitchell,['PG']
Mason Plumlee,1.9,3.3,1.5,2.2,0.0,5.1,1.2,0.3,0.4,0.8,5.3,14.7,46.0,C,,mason plumlee,['C']
Stanley Umude,1.5,3.5,1.2,1.3,1.0,2.1,0.5,0.3,0.3,0.6,5.3,12.8,24.0,SG,,stanley umude,['SG']
Aleksej Pokusevski,1.8,4.3,1.1,1.5,0.6,3.2,1.3,0.5,0.5,0.7,5.2,14.5,28.0,PF,,aleksej pokusevski,['PF']
Aleksej Pokusevski,0.4,1.6,0.2,0.4,0.2,1.0,0.5,0.1,0.1,0.3,1.2,6.0,10.0,PF,,aleksej pokusevski,['PF']
Aleksej Pokusevski,2.5,5.8,1.6,2.1,0.9,4.4,1.7,0.8,0.7,0.9,7.4,19.2,18.0,PF,,aleksej pokusevski,['PF']
Bol Bol,2.2,3.5,0.3,0.4,0.5,3.2,0.4,0.2,0.6,0.4,5.2,10.9,43.0,PF,,bol bol,['PF']
Brandon Boston Jr.,2.0,5.0,0.7,1.0,0.4,1.6,0.4,0.3,0.3,0.8,5.2,10.8,32.0,SF,,brandon boston jr,['SF']
Jarred Vanderbilt,2.0,3.9,0.8,1.2,0.3,4.8,1.2,1.2,0.2,1.0,5.2,20.0,29.0,PF,,jarred vanderbilt,['PF']
Seth Curry,1.8,4.6,0.6,0.7,0.9,1.5,1.0,0.5,0.1,0.5,5.1,14.0,44.0,SG,,seth curry,['SG']
Seth Curry,1.5,4.0,0.5,0.5,0.8,1.4,0.8,0.5,0.1,0.4,4.3,12.7,36.0,SG,,seth curry,['SG']
Seth Curry,3.3,7.4,1.4,1.5,1.1,2.0,1.8,0.6,0.4,0.6,9.0,19.9,8.0,SG,,seth curry,['SG']
Drew Eubanks,2.0,3.4,1.0,1.2,0.0,4.3,0.8,0.4,0.8,0.8,5.1,15.6,75.0,C,,drew eubanks,['C']
Bryce McGowens,1.7,3.9,1.1,1.4,0.6,1.7,0.9,0.4,0.2,0.5,5.1,14.9,59.0,SG,,bryce mcgowens,['SG']
Richaun Holmes,2.1,3.7,0.9,1.2,0.0,4.6,0.6,0.3,0.5,0.6,5.0,13.9,40.0,C,,richaun holmes,['C']
Richaun Holmes,1.4,2.6,0.5,0.9,0.0,3.4,0.7,0.1,0.4,0.5,3.4,10.3,23.0,C,,richaun holmes,['C']
Richaun Holmes,2.9,5.2,1.3,1.5,0.1,6.1,0.6,0.5,0.6,0.7,7.1,18.7,17.0,PF,,richaun holmes,['PF']
Monte Morris,1.9,4.6,0.4,0.6,0.8,1.7,2.1,0.6,0.3,0.2,5.0,14.4,33.0,PG,,monte morris,['PG']
Monte Morris,2.0,5.5,0.2,0.3,0.3,2.0,1.3,0.2,0.2,0.3,4.5,11.3,6.0,PG,,monte morris,['PG']
Monte Morris,1.9,4.4,0.4,0.6,0.9,1.7,2.3,0.7,0.3,0.2,5.1,15.1,27.0,PG,,monte morris,['PG']
Goga Bitadze,2.0,3.4,0.9,1.4,0.0,4.6,1.3,0.5,1.2,0.7,5.0,15.4,62.0,C,,goga bitadze,['C']
Jevon Carter,1.9,5.1,0.1,0.1,1.1,0.8,1.3,0.5,0.2,0.5,5.0,13.9,72.0,PG,,jevon carter,['PG']
Devonte' Graham,1.7,4.7,0.6,0.7,1.1,1.6,2.1,0.4,0.1,0.7,5.0,13.6,23.0,PG,,devonte graham,['PG']
Isaiah Livers,1.7,5.0,0.5,0.8,1.0,2.1,1.1,0.6,0.2,0.7,5.0,20.4,23.0,PF,,isaiah livers,['PF']
Kobi Simmons,2.3,5.3,0.0,0.0,0.5,1.8,3.0,1.5,0.5,0.3,5.0,16.8,4.0,PG,,kobi simmons,['PG']
D.J. Wilson,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,7.5,2.0,PF,,d j wilson,['PF']
Jalen Wilson,1.8,4.2,0.9,1.1,0.6,3.0,1.0,0.3,0.1,0.4,5.0,15.4,43.0,PF,,jalen wilson,['PF']
Jock Landale,1.9,3.7,0.9,1.2,0.2,3.1,1.2,0.4,0.6,0.6,4.9,13.6,56.0,C,,jock landale,['C']
Garrison Mathews,1.6,3.4,0.5,0.6,1.3,1.4,0.6,0.3,0.1,0.3,4.9,15.0,66.0,SG,,garrison mathews,['SG']
Jared Rhoden,1.9,3.9,0.3,0.5,0.7,1.9,0.8,0.2,0.8,0.4,4.9,14.4,17.0,SG,,jared rhoden,['SG']
Kobe Bufkin,2.0,5.4,0.2,0.5,0.5,1.9,1.6,0.4,0.3,0.6,4.8,11.5,17.0,SG,,kobe bufkin,['SG']
DeJon Jarreau,1.9,5.6,0.6,1.2,0.4,4.9,2.9,0.7,0.2,1.0,4.8,16.7,9.0,SG,,dejon jarreau,['SG']
Eugene Omoruyi,1.9,3.9,0.7,1.1,0.3,2.0,0.8,0.6,0.1,0.5,4.8,9.1,43.0,SF,,eugene omoruyi,['SF']
Kenrich Williams,1.9,4.1,0.1,0.2,0.8,3.0,1.3,0.6,0.1,0.5,4.7,14.9,69.0,PF,,kenrich williams,['PF']
Kenneth Lofton Jr.,1.7,3.7,0.8,1.2,0.3,1.8,1.6,0.3,0.2,0.7,4.6,9.5,21.0,PF,,kenneth lofton jr,['PF']
Kenneth Lofton Jr.,0.9,2.5,0.5,1.0,0.2,1.0,0.9,0.2,0.2,0.4,2.6,6.6,15.0,PF,,kenneth lofton jr,['PF']
Kenneth Lofton Jr.,0.5,3.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,4.5,2.0,PF,,kenneth lofton jr,['PF']
Kenneth Lofton Jr.,5.3,8.8,2.3,2.8,1.0,5.0,4.8,0.8,0.5,1.5,13.8,22.8,4.0,PF,,kenneth lofton jr,['PF']
Anthony Black,1.7,3.6,0.7,1.2,0.5,2.0,1.3,0.5,0.3,0.8,4.6,16.9,69.0,PG,,anthony black,['PG']
Josh Okogie,1.4,3.4,1.3,1.7,0.5,2.6,1.1,0.8,0.4,0.6,4.6,16.0,60.0,SG,,josh okogie,['SG']
Omer Yurtseven,2.1,3.8,0.4,0.6,0.1,4.3,0.6,0.2,0.4,0.8,4.6,11.4,48.0,C,,omer yurtseven,['C']
Shake Milton,1.6,4.1,0.8,1.0,0.4,1.6,1.3,0.4,0.1,0.6,4.5,12.1,48.0,SG,,shake milton,['SG']
Shake Milton,1.7,4.2,0.9,1.2,0.4,1.3,1.3,0.4,0.1,0.7,4.7,12.9,38.0,SG,,shake milton,['SG']
Shake Milton,2.8,6.5,0.5,0.8,0.8,4.5,1.5,0.5,0.3,0.8,6.8,15.8,4.0,SG,,shake milton,['SG']
Shake Milton,0.7,1.5,0.3,0.3,0.2,1.0,0.7,0.2,0.0,0.0,1.8,4.5,6.0,SG,,shake milton,['SG']
Delon Wright,1.6,4.0,0.8,1.0,0.5,1.8,2.5,1.1,0.2,0.3,4.5,15.8,47.0,PG,,delon wright,['PG']
Delon Wright,1.5,3.7,0.7,0.9,0.4,1.8,2.5,1.1,0.2,0.3,4.1,13.8,33.0,PG,,delon wright,['PG']
Delon Wright,1.9,4.7,0.9,1.1,0.8,1.9,2.6,1.4,0.2,0.2,5.4,20.4,14.0,PG,,delon wright,['PG']
A.J. Green,1.5,3.5,0.3,0.3,1.2,1.1,0.5,0.2,0.1,0.2,4.5,11.0,56.0,SG,,a j green,['SG']
Kevon Looney,1.9,3.1,0.8,1.1,0.0,5.7,1.8,0.4,0.4,0.7,4.5,16.1,74.0,C,,kevon looney,['C']
Taze Moore,2.0,4.8,0.3,0.5,0.3,2.0,1.3,0.5,0.0,0.8,4.5,10.0,4.0,SG,,taze moore,['SG']
Julian Strawther,1.6,4.4,0.4,0.6,0.8,1.2,0.9,0.3,0.1,0.5,4.5,10.9,50.0,SF,,julian strawther,['SF']
Bismack Biyombo,1.9,3.3,0.7,1.4,0.0,5.2,1.3,0.3,0.9,1.1,4.4,19.8,40.0,C,,bismack biyombo,['C']
Bismack Biyombo,2.2,4.0,0.7,1.5,0.0,6.4,1.7,0.3,1.1,1.3,5.2,23.9,30.0,C,,bismack biyombo,['C']
Bismack Biyombo,0.7,1.2,0.4,0.8,0.0,1.8,0.2,0.1,0.3,0.4,1.8,7.3,10.0,C,,bismack biyombo,['C']
Robert Covington,1.5,3.4,0.8,0.9,0.7,3.3,0.8,1.3,0.6,0.4,4.4,16.8,29.0,SF,,robert covington,['SF']
Robert Covington,1.0,3.0,0.3,0.7,0.7,2.7,2.3,2.0,0.7,0.0,3.0,23.0,3.0,PF,,robert covington,['PF']
Robert Covington,1.5,3.4,0.8,0.9,0.7,3.4,0.7,1.3,0.6,0.4,4.5,16.1,26.0,SF,,robert covington,['SF']
Patrick Baldwin Jr.,1.6,4.1,0.5,0.7,0.8,3.2,0.8,0.5,0.4,0.5,4.4,13.0,38.0,SF,,patrick baldwin jr,['SF']
Mo Bamba,1.7,3.5,0.6,0.9,0.4,4.2,0.7,0.4,1.1,0.7,4.4,13.0,57.0,C,,mo bamba,['C']
Dominick Barlow,1.7,3.4,0.9,1.3,0.1,3.4,1.1,0.4,0.4,0.3,4.4,12.7,33.0,PF,,dominick barlow,['PF']
MarJon Beauchamp,1.7,3.5,0.4,0.6,0.6,2.1,0.6,0.3,0.1,0.6,4.4,12.7,48.0,SF,,marjon beauchamp,['SF']
Joe Ingles,1.5,3.3,0.4,0.5,1.0,2.1,3.0,0.6,0.1,1.0,4.4,17.2,68.0,SF,,joe ingles,['SF']
Maxi Kleber,1.5,3.4,0.8,1.1,0.7,3.3,1.6,0.4,0.7,0.7,4.4,20.3,43.0,C,,maxi kleber,['C']
Jontay Porter,1.5,4.0,0.6,0.7,0.8,3.2,2.3,0.8,0.8,0.8,4.4,13.8,26.0,PF,,jontay porter,['PF']
Lester Quiñones,1.5,3.8,0.5,0.8,0.9,1.9,1.0,0.2,0.1,0.5,4.4,10.6,37.0,SG,,lester quinones,['SG']
Ben Sheppard,1.6,4.0,0.4,0.5,0.9,1.6,0.9,0.6,0.0,0.3,4.4,14.3,57.0,SG,,ben sheppard,['SG']
Blake Wesley,1.7,3.5,0.9,1.3,0.2,1.5,2.7,0.5,0.1,0.9,4.4,14.4,61.0,SG,,blake wesley,['SG']
Jeff Dowtin Jr.,1.7,3.0,0.3,0.3,0.8,1.7,2.3,0.6,0.1,0.4,4.3,11.8,12.0,PG,,jeff dowtin jr,['PG']
Jaxson Hayes,1.8,2.5,0.7,1.2,0.0,3.0,0.5,0.5,0.4,0.6,4.3,12.5,70.0,C,,jaxson hayes,['C']
Caleb Houstan,1.4,3.5,0.4,0.4,1.2,1.4,0.5,0.3,0.1,0.3,4.3,13.8,59.0,SF,,caleb houstan,['SF']
John Konchar,1.6,3.8,0.4,0.5,0.7,4.7,2.0,0.9,0.9,0.8,4.3,21.3,55.0,SF,,john konchar,['SF']
Dru Smith,1.7,3.7,0.2,0.2,0.8,1.6,1.6,1.0,0.3,0.6,4.3,14.6,9.0,SG,,dru smith,['SG']
Thaddeus Young,2.0,3.3,0.2,0.5,0.0,3.1,1.7,0.7,0.2,0.5,4.2,13.3,33.0,PF,,thaddeus young,['PF']
Thaddeus Young,2.3,3.8,0.2,0.5,0.0,3.3,2.2,0.8,0.1,0.5,5.0,15.2,23.0,PF,,thaddeus young,['PF']
Thaddeus Young,1.1,2.1,0.1,0.3,0.0,2.8,0.7,0.5,0.2,0.4,2.3,8.9,10.0,PF,,thaddeus young,['PF']
Jacob Gilyard,1.5,3.7,0.0,0.0,1.2,1.1,3.3,0.8,0.1,0.7,4.2,17.0,41.0,PG,,jacob gilyard,['PG']
Jacob Gilyard,1.6,3.9,0.1,0.1,1.4,1.2,3.5,0.7,0.1,0.8,4.7,17.7,37.0,PG,,jacob gilyard,['PG']
Jacob Gilyard,0.0,1.5,0.0,0.0,0.0,0.8,1.5,1.5,0.0,0.3,0.0,11.3,4.0,PG,,jacob gilyard,['PG']
Armoni Brooks,1.5,4.6,0.1,0.2,1.1,1.8,0.5,0.1,0.1,0.3,4.2,10.4,10.0,PG,,armoni brooks,['PG']
Troy Brown Jr.,1.4,3.8,0.5,0.6,0.8,2.4,1.0,0.4,0.1,0.5,4.2,14.0,59.0,SF,,troy brown jr,['SF']
Troy Brown Jr.,1.4,3.2,0.5,0.6,0.8,1.9,0.9,0.2,0.1,0.5,4.2,11.1,37.0,SF,,troy brown jr,['SF']
Troy Brown Jr.,1.5,4.9,0.6,0.7,0.7,3.3,1.1,0.7,0.0,0.5,4.2,19.0,22.0,SF,,troy brown jr,['SF']
Max Christie,1.5,3.6,0.5,0.7,0.6,2.1,0.9,0.3,0.3,0.5,4.2,14.1,67.0,SG,,max christie,['SG']
Ashton Hagans,1.5,3.7,0.7,0.9,0.4,2.4,2.8,0.6,0.5,1.6,4.2,16.6,19.0,PG,,ashton hagans,['PG']
Danuel House Jr.,1.4,3.1,1.0,1.4,0.4,1.7,0.8,0.4,0.1,0.6,4.2,15.0,34.0,SF,,danuel house jr,['SF']
Skylar Mays,1.7,4.2,0.3,0.4,0.4,1.1,2.2,0.6,0.1,0.5,4.1,11.4,38.0,PG,,skylar mays,['PG']
Skylar Mays,2.5,6.6,0.6,0.8,0.7,1.8,3.6,0.7,0.1,0.9,6.3,17.0,21.0,PG,,skylar mays,['PG']
Skylar Mays,0.6,1.2,0.0,0.0,0.1,0.4,0.6,0.4,0.1,0.1,1.3,4.5,17.0,SG,,skylar mays,['SG']
Sandro Mamukelashvili,1.6,3.4,0.5,0.7,0.4,3.2,1.1,0.2,0.3,0.4,4.1,9.8,46.0,C,,sandro mamukelashvili,['C']
Luka Šamanić,1.4,3.7,1.0,1.3,0.3,2.4,0.4,0.1,0.2,0.7,4.1,9.4,43.0,PF,,luka samanic,['PF']
Jae'Sean Tate,1.7,3.5,0.4,0.6,0.4,3.0,1.0,0.6,0.2,0.6,4.1,15.9,65.0,SF,,jae sean tate,['SF']
Patty Mills,1.4,4.1,0.3,0.3,0.8,1.1,1.1,0.6,0.0,0.5,4.0,13.0,32.0,PG,,patty mills,['PG']
Patty Mills,1.0,2.7,0.0,0.0,0.7,1.1,0.7,0.5,0.1,0.4,2.7,10.6,19.0,PG,,patty mills,['PG']
Patty Mills,2.1,6.2,0.8,0.8,0.8,1.2,1.5,0.8,0.0,0.6,5.8,16.4,13.0,PG,,patty mills,['PG']
Izaiah Brockington,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,PG,,izaiah brockington,['PG']
Ousmane Dieng,1.5,3.5,0.4,0.5,0.6,1.5,1.1,0.2,0.2,0.6,4.0,11.1,33.0,PF,,ousmane dieng,['PF']
Luka Garza,1.4,3.0,0.7,1.0,0.4,1.2,0.2,0.2,0.0,0.2,4.0,4.9,25.0,C,,luka garza,['C']
Mouhamed Gueye,1.3,3.8,0.8,1.0,0.5,3.7,0.7,0.8,0.7,0.2,4.0,12.2,6.0,PF,,mouhamed gueye,['PF']
Justin Holiday,1.5,3.3,0.1,0.1,0.9,1.2,1.2,0.6,0.2,0.2,4.0,14.9,58.0,SG,,justin holiday,['SG']
Matthew Hurt,1.5,4.3,0.4,0.4,0.6,2.0,0.5,0.4,0.4,0.3,4.0,14.1,8.0,PF,,matthew hurt,['PF']
JaVale McGee,1.7,2.9,0.6,1.0,0.0,2.7,0.4,0.3,0.4,0.7,4.0,7.4,46.0,C,,javale mcgee,['C']
Svi Mykhailiuk,1.4,3.3,0.1,0.2,1.0,1.2,0.9,0.3,0.0,0.3,4.0,10.1,41.0,SF,,svi mykhailiuk,['SF']
Rayan Rupert,1.4,4.1,0.5,0.6,0.7,2.4,1.6,0.3,0.1,0.8,4.0,16.2,39.0,SG,,rayan rupert,['SG']
Adama Sanogo,1.6,3.0,0.9,1.3,0.0,4.0,0.0,0.1,0.0,0.6,4.0,7.3,9.0,PF,,adama sanogo,['PF']
Jaylin Williams,1.4,3.3,0.5,0.6,0.8,3.4,1.6,0.4,0.4,0.5,4.0,13.0,69.0,C,,jaylin williams,['C']
Jules Bernard,1.5,3.4,0.3,0.5,0.6,1.4,0.8,0.2,0.1,0.4,3.9,7.8,19.0,SG,,jules bernard,['SG']
Chris Duarte,1.4,3.6,0.4,0.6,0.7,1.8,0.7,0.5,0.1,0.4,3.9,12.2,59.0,SF,,chris duarte,['SF']
DeAndre Jordan,1.6,2.6,0.7,1.5,0.0,4.4,0.7,0.2,0.4,0.6,3.9,11.0,36.0,C,,deandre jordan,['C']
Sidy Cissoko,1.3,2.8,1.0,1.3,0.1,1.8,0.8,0.6,0.3,0.3,3.8,11.8,12.0,SF,,sidy cissoko,['SF']
Anthony Gill,1.5,3.2,0.6,0.7,0.2,1.9,0.7,0.3,0.2,0.5,3.8,9.3,50.0,PF,,anthony gill,['PF']
KJ Martin,1.6,3.0,0.4,0.7,0.1,2.2,0.9,0.4,0.2,0.5,3.7,12.4,60.0,SF,,kj martin,['SF']
KJ Martin,2.0,5.0,0.5,1.0,0.5,1.5,0.5,1.0,0.5,1.0,5.0,15.5,2.0,SF,,kj martin,['SF']
KJ Martin,1.6,2.9,0.4,0.7,0.1,2.2,0.9,0.3,0.2,0.5,3.7,12.3,58.0,SF,,kj martin,['SF']
Keita Bates-Diop,1.4,3.1,0.6,0.8,0.4,2.1,0.7,0.5,0.4,0.3,3.7,12.5,53.0,SF,,keita bates diop,['SF']
Keita Bates-Diop,1.6,3.8,0.7,0.9,0.5,2.6,0.9,0.6,0.5,0.3,4.5,15.3,39.0,SF,,keita bates diop,['SF']
Keita Bates-Diop,0.6,1.1,0.4,0.4,0.1,0.6,0.3,0.2,0.1,0.1,1.6,4.9,14.0,SF,,keita bates diop,['SF']
Oshae Brissett,1.2,2.8,0.9,1.5,0.3,2.9,0.8,0.3,0.1,0.4,3.7,11.5,55.0,SF,,oshae brissett,['SF']
Jamal Cain,1.3,3.0,0.7,0.9,0.4,1.4,0.4,0.4,0.2,0.3,3.7,10.0,26.0,PF,,jamal cain,['PF']
Drew Peterson,1.3,2.0,0.0,0.0,1.0,0.3,0.3,0.7,0.0,0.3,3.7,7.7,3.0,PF,,drew peterson,['PF']
T.J. Warren,1.6,3.7,0.3,0.4,0.2,2.0,0.8,0.4,0.1,0.4,3.7,11.4,11.0,SF,,t j warren,['SF']
